experiment_id,image_id,layer_name,inference_repeat,selected_expert,top1_probability,route_entropy
calibration_mot_amp,visdrone-val-010-9425b639d79c,model.23.m.1,0,WindowTransformer,0.3333339989185333,1.0986122886668725
calibration_mot_amp,visdrone-val-011-088d30785f0f,model.14.m.0,0,LocalConvTransformer,0.33558180928230286,1.0985839532611565
calibration_mot_amp,visdrone-val-011-088d30785f0f,model.14.m.1,0,LocalConvTransformer,0.33486461639404297,1.0985945634803662
calibration_mot_amp,visdrone-val-011-088d30785f0f,model.20.m.0,0,LocalConvTransformer,0.3333601653575897,1.0986122838232242
calibration_mot_amp,visdrone-val-011-088d30785f0f,model.20.m.1,0,WindowTransformer,0.3334222435951233,1.0986122648915388
calibration_mot_amp,visdrone-val-011-088d30785f0f,model.23.m.0,0,LocalConvTransformer,0.3333410322666168,1.098612294191403
calibration_mot_amp,visdrone-val-011-088d30785f0f,model.23.m.1,0,WindowTransformer,0.3333339989185333,1.0986122886668725
calibration_mot_amp,visdrone-val-012-0bea9d13456e,model.14.m.0,0,LocalConvTransformer,0.33557847142219543,1.098583970999463
calibration_mot_amp,visdrone-val-012-0bea9d13456e,model.14.m.1,0,LocalConvTransformer,0.33488523960113525,1.0985938804669657
calibration_mot_amp,visdrone-val-012-0bea9d13456e,model.20.m.0,0,LocalConvTransformer,0.3333643972873688,1.0986122803595317
calibration_mot_amp,visdrone-val-012-0bea9d13456e,model.20.m.1,0,WindowTransformer,0.3334175646305084,1.0986122663658344
calibration_mot_amp,visdrone-val-012-0bea9d13456e,model.23.m.0,0,LocalConvTransformer,0.3333410322666168,1.0986122941898628
calibration_mot_amp,visdrone-val-012-0bea9d13456e,model.23.m.1,0,WindowTransformer,0.3333339989185333,1.0986122945447279
calibration_mot_amp,visdrone-val-013-d0edc550a710,model.14.m.0,0,LocalConvTransformer,0.33556655049324036,1.098584884269601
calibration_mot_amp,visdrone-val-013-d0edc550a710,model.14.m.1,0,LocalConvTransformer,0.33475273847579956,1.0985970233604596
calibration_mot_amp,visdrone-val-013-d0edc550a710,model.20.m.0,0,LocalConvTransformer,0.33337318897247314,1.0986122814562913
calibration_mot_amp,visdrone-val-013-d0edc550a710,model.20.m.1,0,WindowTransformer,0.3334338963031769,1.0986122694945606
calibration_mot_amp,visdrone-val-013-d0edc550a710,model.23.m.0,0,LocalConvTransformer,0.33334100246429443,1.0986122912516745
calibration_mot_amp,visdrone-val-013-d0edc550a710,model.23.m.1,0,WindowTransformer,0.3333339989185333,1.0986122916058014
calibration_mot_amp,visdrone-val-014-b444df958364,model.14.m.0,0,LocalConvTransformer,0.33558446168899536,1.09858396322183
calibration_mot_amp,visdrone-val-014-b444df958364,model.14.m.1,0,LocalConvTransformer,0.3347744345664978,1.0985966423962796
calibration_mot_amp,visdrone-val-014-b444df958364,model.20.m.0,0,LocalConvTransformer,0.33335080742836,1.0986122933051188
calibration_mot_amp,visdrone-val-014-b444df958364,model.20.m.1,0,WindowTransformer,0.3334173858165741,1.0986122664455689
calibration_mot_amp,visdrone-val-014-b444df958364,model.23.m.0,0,LocalConvTransformer,0.3333410322666168,1.0986122912498733
calibration_mot_amp,visdrone-val-014-b444df958364,model.23.m.1,0,WindowTransformer,0.3333339989185333,1.0986122945447279
calibration_mot_amp,visdrone-val-015-a5666fe77fa8,model.14.m.0,0,LocalConvTransformer,0.3355880081653595,1.0985838611455185
calibration_mot_amp,visdrone-val-015-a5666fe77fa8,model.14.m.1,0,LocalConvTransformer,0.33489635586738586,1.0985937370026384
calibration_mot_amp,visdrone-val-015-a5666fe77fa8,model.20.m.0,0,LocalConvTransformer,0.3333570063114166,1.098612287062825
calibration_mot_amp,visdrone-val-015-a5666fe77fa8,model.20.m.1,0,WindowTransformer,0.33341240882873535,1.0986122766789084
calibration_mot_amp,visdrone-val-015-a5666fe77fa8,model.23.m.0,0,LocalConvTransformer,0.33334100246429443,1.0986122853763134
calibration_mot_amp,visdrone-val-015-a5666fe77fa8,model.23.m.1,0,WindowTransformer,0.3333339989185333,1.0986122916058014
calibration_mot_amp,visdrone-val-016-0bea9d13456e,model.14.m.0,0,LocalConvTransformer,0.33557847142219543,1.098583970999463
calibration_mot_amp,visdrone-val-016-0bea9d13456e,model.14.m.1,0,LocalConvTransformer,0.33488523960113525,1.0985938804669657
calibration_mot_amp,visdrone-val-016-0bea9d13456e,model.20.m.0,0,LocalConvTransformer,0.3333643972873688,1.0986122803595317
calibration_mot_amp,visdrone-val-016-0bea9d13456e,model.20.m.1,0,WindowTransformer,0.3334175646305084,1.0986122663658344
calibration_mot_amp,visdrone-val-016-0bea9d13456e,model.23.m.0,0,LocalConvTransformer,0.3333410322666168,1.0986122941898628
calibration_mot_amp,visdrone-val-016-0bea9d13456e,model.23.m.1,0,WindowTransformer,0.3333339989185333,1.0986122945447279
calibration_mot_amp,visdrone-val-017-6923df068512,model.14.m.0,0,LocalConvTransformer,0.33557385206222534,1.098584583399069
calibration_mot_amp,visdrone-val-017-6923df068512,model.14.m.1,0,LocalConvTransformer,0.33478206396102905,1.0985962036287507
calibration_mot_amp,visdrone-val-017-6923df068512,model.20.m.0,0,LocalConvTransformer,0.33337336778640747,1.0986122905359237
calibration_mot_amp,visdrone-val-017-6923df068512,model.20.m.1,0,WindowTransformer,0.3334219455718994,1.0986122678702082
calibration_mot_amp,visdrone-val-017-6923df068512,model.23.m.0,0,LocalConvTransformer,0.3333410322666168,1.0986122912529535
calibration_mot_amp,visdrone-val-017-6923df068512,model.23.m.1,0,WindowTransformer,0.3333339989185333,1.0986122945447279
calibration_mot_amp,visdrone-val-018-f16fb88896d0,model.14.m.0,0,LocalConvTransformer,0.33556219935417175,1.0985843651802214
calibration_mot_amp,visdrone-val-018-f16fb88896d0,model.14.m.1,0,LocalConvTransformer,0.3348323702812195,1.098595202108882
calibration_mot_amp,visdrone-val-018-f16fb88896d0,model.20.m.0,0,LocalConvTransformer,0.3333630859851837,1.0986122833288128
calibration_mot_amp,visdrone-val-018-f16fb88896d0,model.20.m.1,0,WindowTransformer,0.3334214985370636,1.0986122681026518
calibration_mot_amp,visdrone-val-018-f16fb88896d0,model.23.m.0,0,LocalConvTransformer,0.3333410322666168,1.0986122912529535
calibration_mot_amp,visdrone-val-018-f16fb88896d0,model.23.m.1,0,WindowTransformer,0.3333339989185333,1.0986122886668725
calibration_mot_amp,visdrone-val-019-0745a2292c92,model.14.m.0,0,LocalConvTransformer,0.3355957567691803,1.0985836914729457
calibration_mot_amp,visdrone-val-019-0745a2292c92,model.14.m.1,0,LocalConvTransformer,0.33487623929977417,1.098594161627679
calibration_mot_amp,visdrone-val-019-0745a2292c92,model.20.m.0,0,LocalConvTransformer,0.3333580791950226,1.0986122838297663
calibration_mot_amp,visdrone-val-019-0745a2292c92,model.20.m.1,0,WindowTransformer,0.33341798186302185,1.0986122721166298
calibration_mot_amp,visdrone-val-019-0745a2292c92,model.23.m.0,0,LocalConvTransformer,0.3333410322666168,1.0986122941898628
calibration_mot_amp,visdrone-val-019-0745a2292c92,model.23.m.1,0,WindowTransformer,0.3333339989185333,1.0986122886668725
calibration_mot_amp,visdrone-val-020-943bc6364329,model.14.m.0,0,LocalConvTransformer,0.33562371134757996,1.098583009808505
calibration_mot_amp,visdrone-val-020-943bc6364329,model.14.m.1,0,LocalConvTransformer,0.3347893953323364,1.0985960530100574
calibration_mot_amp,visdrone-val-020-943bc6364329,model.20.m.0,0,LocalConvTransformer,0.3333490788936615,1.098612284951228
calibration_mot_amp,visdrone-val-020-943bc6364329,model.20.m.1,0,WindowTransformer,0.33340322971343994,1.0986122760624588
calibration_mot_amp,visdrone-val-020-943bc6364329,model.23.m.0,0,LocalConvTransformer,0.33334100246429443,1.0986122912516745
calibration_mot_amp,visdrone-val-020-943bc6364329,model.23.m.1,0,WindowTransformer,0.3333339989185333,1.0986122945447279
calibration_mot_amp,visdrone-val-021-8ea3964ff560,model.14.m.0,0,LocalConvTransformer,0.33560144901275635,1.0985835633252223
calibration_mot_amp,visdrone-val-021-8ea3964ff560,model.14.m.1,0,LocalConvTransformer,0.3349061608314514,1.0985934312830616
calibration_mot_amp,visdrone-val-021-8ea3964ff560,model.20.m.0,0,LocalConvTransformer,0.3333544433116913,1.0986122903888347
calibration_mot_amp,visdrone-val-021-8ea3964ff560,model.20.m.1,0,WindowTransformer,0.33340567350387573,1.098612275500765
calibration_mot_amp,visdrone-val-021-8ea3964ff560,model.23.m.0,0,LocalConvTransformer,0.3333410322666168,1.0986122941883174
calibration_mot_amp,visdrone-val-021-8ea3964ff560,model.23.m.1,0,WindowTransformer,0.3333339989185333,1.0986122945447279
calibration_mot_amp,visdrone-val-022-0633cf1f0ab2,model.14.m.0,0,LocalConvTransformer,0.3355928957462311,1.0985836711358998
calibration_mot_amp,visdrone-val-022-0633cf1f0ab2,model.14.m.1,0,LocalConvTransformer,0.3349057137966156,1.0985933366637826
calibration_mot_amp,visdrone-val-022-0633cf1f0ab2,model.20.m.0,0,LocalConvTransformer,0.33335307240486145,1.0986122906045726
calibration_mot_amp,visdrone-val-022-0633cf1f0ab2,model.20.m.1,0,WindowTransformer,0.33340689539909363,1.098612272265632
calibration_mot_amp,visdrone-val-022-0633cf1f0ab2,model.23.m.0,0,LocalConvTransformer,0.3333410322666168,1.0986122912498733
calibration_mot_amp,visdrone-val-022-0633cf1f0ab2,model.23.m.1,0,WindowTransformer,0.3333339989185333,1.0986122916058014
calibration_mot_amp,visdrone-val-023-060a42ec3ff7,model.14.m.0,0,LocalConvTransformer,0.33560505509376526,1.0985833845670467
calibration_mot_amp,visdrone-val-023-060a42ec3ff7,model.14.m.1,0,LocalConvTransformer,0.3349139392375946,1.0985931787589047
calibration_mot_amp,visdrone-val-023-060a42ec3ff7,model.20.m.0,0,LocalConvTransformer,0.33335980772972107,1.0986122869089057
calibration_mot_amp,visdrone-val-023-060a42ec3ff7,model.20.m.1,0,WindowTransformer,0.3334066867828369,1.0986122723580516
calibration_mot_amp,visdrone-val-023-060a42ec3ff7,model.23.m.0,0,LocalConvTransformer,0.3333410322666168,1.0986122912498733
calibration_mot_amp,visdrone-val-023-060a42ec3ff7,model.23.m.1,0,WindowTransformer,0.3333339989185333,1.0986122916058014
calibration_mot_amp,visdrone-val-024-be751662933a,model.14.m.0,0,LocalConvTransformer,0.33560919761657715,1.0985833327074928
calibration_mot_amp,visdrone-val-024-be751662933a,model.14.m.1,0,LocalConvTransformer,0.3347269594669342,1.0985975563854953
calibration_mot_amp,visdrone-val-024-be751662933a,model.20.m.0,0,LocalConvTransformer,0.3333595395088196,1.0986122922880157
calibration_mot_amp,visdrone-val-024-be751662933a,model.20.m.1,0,WindowTransformer,0.33341696858406067,1.0986122724278966
calibration_mot_amp,visdrone-val-024-be751662933a,model.23.m.0,0,LocalConvTransformer,0.3333410322666168,1.0986122912498733
calibration_mot_amp,visdrone-val-024-be751662933a,model.23.m.1,0,WindowTransformer,0.3333339989185333,1.0986122945447279
calibration_mot_amp,visdrone-val-025-993376b691f2,model.14.m.0,0,LocalConvTransformer,0.33554381132125854,1.0985852893008672
calibration_mot_amp,visdrone-val-025-993376b691f2,model.14.m.1,0,LocalConvTransformer,0.3347005546092987,1.0985980236213115
calibration_mot_amp,visdrone-val-025-993376b691f2,model.20.m.0,0,LocalConvTransformer,0.33337879180908203,1.0986122860398142
calibration_mot_amp,visdrone-val-025-993376b691f2,model.20.m.1,0,WindowTransformer,0.33342745900154114,1.0986122660082975
calibration_mot_amp,visdrone-val-025-993376b691f2,model.23.m.0,0,LocalConvTransformer,0.33334100246429443,1.0986122883147653
calibration_mot_amp,visdrone-val-025-993376b691f2,model.23.m.1,0,WindowTransformer,0.3333339989185333,1.0986122916058014
calibration_mot_amp,visdrone-val-026-69b1ce6d57e0,model.14.m.0,0,LocalConvTransformer,0.3355199098587036,1.0985861999185624
calibration_mot_amp,visdrone-val-026-69b1ce6d57e0,model.14.m.1,0,LocalConvTransformer,0.3346509635448456,1.098599309410258
calibration_mot_amp,visdrone-val-026-69b1ce6d57e0,model.20.m.0,0,LocalConvTransformer,0.3334173560142517,1.0986122715950728
calibration_mot_amp,visdrone-val-026-69b1ce6d57e0,model.20.m.1,0,WindowTransformer,0.3334403336048126,1.0986122670500977
calibration_mot_amp,visdrone-val-026-69b1ce6d57e0,model.23.m.0,0,LocalConvTransformer,0.33334100246429443,1.0986122883147653
calibration_mot_amp,visdrone-val-026-69b1ce6d57e0,model.23.m.1,0,WindowTransformer,0.3333339989185333,1.0986122945447279
calibration_mot_amp,visdrone-val-027-a2f3bcfd7293,model.14.m.0,0,LocalConvTransformer,0.33557024598121643,1.0985848326682488
calibration_mot_amp,visdrone-val-027-a2f3bcfd7293,model.14.m.1,0,LocalConvTransformer,0.33475765585899353,1.098596904013179
calibration_mot_amp,visdrone-val-027-a2f3bcfd7293,model.20.m.0,0,LocalConvTransformer,0.33338820934295654,1.0986122869751165
calibration_mot_amp,visdrone-val-027-a2f3bcfd7293,model.20.m.1,0,WindowTransformer,0.3334289789199829,1.0986122685190618
calibration_mot_amp,visdrone-val-027-a2f3bcfd7293,model.23.m.0,0,LocalConvTransformer,0.33334094285964966,1.098612288315277
calibration_mot_amp,visdrone-val-027-a2f3bcfd7293,model.23.m.1,0,WindowTransformer,0.3333339989185333,1.0986122916058014
calibration_mot_amp,visdrone-val-028-3dcf3b446661,model.14.m.0,0,LocalConvTransformer,0.33557841181755066,1.0985846618769175
calibration_mot_amp,visdrone-val-028-3dcf3b446661,model.14.m.1,0,LocalConvTransformer,0.3347291350364685,1.0985976720440533
calibration_mot_amp,visdrone-val-028-3dcf3b446661,model.20.m.0,0,LocalConvTransformer,0.3333940804004669,1.0986122795252409
calibration_mot_amp,visdrone-val-028-3dcf3b446661,model.20.m.1,0,WindowTransformer,0.33342498540878296,1.0986122698652756
calibration_mot_amp,visdrone-val-028-3dcf3b446661,model.23.m.0,0,LocalConvTransformer,0.33334100246429443,1.0986122883116851
calibration_mot_amp,visdrone-val-028-3dcf3b446661,model.23.m.1,0,WindowTransformer,0.3333339989185333,1.0986122916058014
calibration_mot_amp,visdrone-val-029-e05a504c45eb,model.14.m.0,0,LocalConvTransformer,0.3355344831943512,1.0985856328126764
calibration_mot_amp,visdrone-val-029-e05a504c45eb,model.14.m.1,0,LocalConvTransformer,0.33474212884902954,1.0985972149041725
calibration_mot_amp,visdrone-val-029-e05a504c45eb,model.20.m.0,0,LocalConvTransformer,0.3333829939365387,1.0986122794126891
calibration_mot_amp,visdrone-val-029-e05a504c45eb,model.20.m.1,0,WindowTransformer,0.333433598279953,1.0986122608115005
calibration_mot_amp,visdrone-val-029-e05a504c45eb,model.23.m.0,0,LocalConvTransformer,0.33334091305732727,1.0986122853770808
calibration_mot_amp,visdrone-val-029-e05a504c45eb,model.23.m.1,0,WindowTransformer,0.3333339989185333,1.0986122945447279
calibration_mot_amp,visdrone-val-030-b36f63c82d1f,model.14.m.0,0,LocalConvTransformer,0.33556079864501953,1.098585193958952
calibration_mot_amp,visdrone-val-030-b36f63c82d1f,model.14.m.1,0,LocalConvTransformer,0.3347011208534241,1.0985982139632535
calibration_mot_amp,visdrone-val-030-b36f63c82d1f,model.20.m.0,0,LocalConvTransformer,0.3333897888660431,1.0986122803555465
calibration_mot_amp,visdrone-val-030-b36f63c82d1f,model.20.m.1,0,WindowTransformer,0.3334367871284485,1.0986122655030983
calibration_mot_amp,visdrone-val-030-b36f63c82d1f,model.23.m.0,0,LocalConvTransformer,0.33334100246429443,1.0986122912516745
calibration_mot_amp,visdrone-val-030-b36f63c82d1f,model.23.m.1,0,WindowTransformer,0.3333339989185333,1.0986122945447279
calibration_mot_amp,visdrone-val-031-e034523aa5f2,model.14.m.0,0,LocalConvTransformer,0.33555367588996887,1.0985851952919767
calibration_mot_amp,visdrone-val-031-e034523aa5f2,model.14.m.1,0,LocalConvTransformer,0.3347441852092743,1.0985972593573001
calibration_mot_amp,visdrone-val-031-e034523aa5f2,model.20.m.0,0,LocalConvTransformer,0.3333899676799774,1.0986122806439966
calibration_mot_amp,visdrone-val-031-e034523aa5f2,model.20.m.1,0,WindowTransformer,0.33342403173446655,1.0986122702784824
calibration_mot_amp,visdrone-val-031-e034523aa5f2,model.23.m.0,0,LocalConvTransformer,0.33334100246429443,1.0986122883147653
calibration_mot_amp,visdrone-val-031-e034523aa5f2,model.23.m.1,0,WindowTransformer,0.3333339989185333,1.0986122916058014
calibration_mot_amp,visdrone-val-000-fc80a9305b38,model.14.m.0,1,LocalConvTransformer,0.335554301738739,1.0985844377579688
calibration_mot_amp,visdrone-val-000-fc80a9305b38,model.14.m.1,1,LocalConvTransformer,0.33488672971725464,1.0985933209213836
calibration_mot_amp,visdrone-val-000-fc80a9305b38,model.20.m.0,1,LocalConvTransformer,0.33336207270622253,1.0986122866162111
calibration_mot_amp,visdrone-val-000-fc80a9305b38,model.20.m.1,1,WindowTransformer,0.3333926498889923,1.0986122752835608
calibration_mot_amp,visdrone-val-000-fc80a9305b38,model.23.m.0,1,LocalConvTransformer,0.3333410322666168,1.098612294191403
calibration_mot_amp,visdrone-val-000-fc80a9305b38,model.23.m.1,1,WindowTransformer,0.3333339989185333,1.0986122945447279
calibration_mot_amp,visdrone-val-001-e8585cff10c9,model.14.m.0,1,LocalConvTransformer,0.3355810046195984,1.098583921863527
calibration_mot_amp,visdrone-val-001-e8585cff10c9,model.14.m.1,1,LocalConvTransformer,0.33492860198020935,1.0985925705646993
calibration_mot_amp,visdrone-val-001-e8585cff10c9,model.20.m.0,1,LocalConvTransformer,0.33336275815963745,1.0986122894849188
calibration_mot_amp,visdrone-val-001-e8585cff10c9,model.20.m.1,1,WindowTransformer,0.3333970010280609,1.0986122744914002
calibration_mot_amp,visdrone-val-001-e8585cff10c9,model.23.m.0,1,LocalConvTransformer,0.33334100246429443,1.0986122912516745
calibration_mot_amp,visdrone-val-001-e8585cff10c9,model.23.m.1,1,WindowTransformer,0.3333339989185333,1.0986122945447279
calibration_mot_amp,visdrone-val-002-d308e68fe81e,model.14.m.0,1,LocalConvTransformer,0.3355967402458191,1.0985835199975293
calibration_mot_amp,visdrone-val-002-d308e68fe81e,model.14.m.1,1,LocalConvTransformer,0.33484014868736267,1.0985946840913219
calibration_mot_amp,visdrone-val-002-d308e68fe81e,model.20.m.0,1,LocalConvTransformer,0.3333594501018524,1.0986122810794006
calibration_mot_amp,visdrone-val-002-d308e68fe81e,model.20.m.1,1,WindowTransformer,0.33340132236480713,1.0986122764711144
calibration_mot_amp,visdrone-val-002-d308e68fe81e,model.23.m.0,1,LocalConvTransformer,0.33334100246429443,1.0986122883116851
calibration_mot_amp,visdrone-val-002-d308e68fe81e,model.23.m.1,1,WindowTransformer,0.3333339989185333,1.0986122916058014
calibration_mot_amp,visdrone-val-003-74673492dafd,model.14.m.0,1,LocalConvTransformer,0.3356103003025055,1.0985831654743954
calibration_mot_amp,visdrone-val-003-74673492dafd,model.14.m.1,1,LocalConvTransformer,0.33486804366111755,1.0985939934088107
calibration_mot_amp,visdrone-val-003-74673492dafd,model.20.m.0,1,LocalConvTransformer,0.33336135745048523,1.0986122836529324
