dominant_expert_agreement,jensen_shannon_divergence,layer_index,layer_name,normalized_route_entropy_a,normalized_route_entropy_b,route_entropy_a,route_entropy_b,seed_a,seed_b,token_top1_agreement
0,6.563074126745747e-05,2,model.20.m.0,0.9999777035471425,0.9999297272817863,1.0985877935110069,1.0985350861963221,0,3,0.341875
1,3.7208882984799373e-07,3,model.20.m.1,0.9999994179069843,0.9999972015141334,1.0986116491735696,1.098609214217147,0,3,0.46875
1,8.256154892562206e-09,4,model.23.m.0,0.9999999751335387,0.9999999997038881,1.0986122613495097,1.0986122883427976,0,3,0.67
1,1.407759209057284e-08,5,model.23.m.1,0.9999999638009817,0.9999999998121774,1.0986122488994234,1.0986122884617655,0,3,1.0
0,3.156105720515239e-05,0,model.14.m.0,0.9999368384790345,0.9999962440230049,1.098542898645006,1.098608162305627,0,3,0.30875
1,4.67738296742187e-08,1,model.14.m.1,0.9999871904080299,0.999986794071336,1.0985982158929586,1.0985977804725962,0,3,0.4475
0,8.922906628160013e-05,2,model.20.m.0,0.9999743688797793,0.9998751906881167,1.098584130004463,1.0984751716243346,0,3,0.380625
1,1.1283414682412358e-06,3,model.20.m.1,0.9999995598450035,0.9999948229321916,1.0986118051084217,1.0986066010777962,0,3,0.456875
1,7.888691909790587e-09,4,model.23.m.0,0.999999972278911,0.9999999996164476,1.0986122582133808,1.0986122882467344,0,3,0.6725
1,1.4090964841897643e-08,5,model.23.m.1,0.9999999611002229,1.0000000024888118,1.0986122459323366,1.098612291402349,0,3,1.0
1,2.898895157633951e-05,0,model.14.m.0,0.999932486342096,0.9999898728014459,1.0985381173338835,1.0986011628033285,0,3,0.299375
1,3.173399756571567e-07,1,model.14.m.1,0.9999902305696755,0.9999897985231558,1.098601555851902,1.0986010812002862,0,3,0.435625
0,8.604122477313264e-05,2,model.20.m.0,0.9999808383452533,0.9998451459419169,1.0985912374387339,1.0984421640969495,0,3,0.398125
1,6.843427985246691e-07,3,model.20.m.1,0.9999995309060353,0.9999962909639606,1.0986117733157157,1.0986082138755378,0,3,0.4325
1,7.957997882894377e-09,4,model.23.m.0,0.9999999750798189,0.9999999996404607,1.0986122612904925,1.0986122882731155,0,3,0.695
1,1.4078725148511357e-08,5,model.23.m.1,0.9999999637899366,0.9999999998121774,1.0986122488872891,1.0986122884617655,0,3,1.0
0,5.810487681281963e-05,0,model.14.m.0,0.9999497072069788,0.9999582761590303,1.0985570363876653,1.09856645034369,0,3,0.303125
1,1.7404327491592003e-07,1,model.14.m.1,0.9999891759522189,0.9999904367464464,1.0986003972362044,1.098601782360236,0,3,0.505625
0,9.226166903024066e-05,2,model.20.m.0,0.9999798592674503,0.9998306265157237,1.098590161811828,1.0984262128769093,0,3,0.4025
1,3.92972745088166e-07,3,model.20.m.1,0.9999995002716279,0.9999973227240454,1.0986117396603792,1.098609347379846,0,3,0.460625
1,7.942635149941064e-09,4,model.23.m.0,0.9999999753079077,0.9999999996524103,1.0986122615410738,1.0986122882862435,0,3,0.7475
1,1.410406344592687e-08,5,model.23.m.1,0.9999999664537793,0.999999999819126,1.0986122518138195,1.0986122884693994,0,3,1.0
0,3.084547565399535e-05,0,model.14.m.0,0.9999759825891722,0.9999603743603499,1.0985859028454323,1.0985687554534438,0,3,0.2125
1,1.3124836037900942e-06,1,model.14.m.1,0.9999813020774626,0.9999921987355651,1.0985917469006377,1.0986037181031345,0,3,0.538125
0,7.029320795406101e-05,2,model.20.m.0,0.9999817255805774,0.9998394873745486,1.0985922121663638,1.0984359475253025,0,3,0.425
1,3.50808250827603e-07,3,model.20.m.1,0.9999994972136179,0.999997433106409,1.0986117363008119,1.098609468647267,0,3,0.408125
1,8.591943671143492e-09,4,model.23.m.0,0.9999999802500185,1.000000002425826,1.0986122669705374,1.098612291333152,0,3,0.5925
1,1.4115627589792048e-08,5,model.23.m.1,0.9999999610928755,1.0000000051700475,1.0986122459242647,1.0986122943479875,0,3,1.0
0,5.191783120993211e-05,0,model.14.m.0,0.9999005382361748,0.9999972310477656,1.0985030187521188,1.0986092466631583,0,3,0.395625
1,2.0397051127795507e-08,1,model.14.m.1,0.9999819412690116,0.9999828999499132,1.0985924491243282,1.0985935023429476,0,3,0.475625
0,9.944868014297268e-05,2,model.20.m.0,0.999978987874106,0.9998207528592012,1.0985892044883916,1.0984153655565196,0,3,0.483125
1,2.57158678293918e-07,3,model.20.m.1,0.9999994317608271,0.9999979337706264,1.0986116643935715,1.0986100186831287,0,3,0.475625
1,8.604530523771643e-09,4,model.23.m.0,0.9999999745246628,1.0000000024131948,1.0986122606805913,1.0986122913192753,0,3,0.635
1,1.4114488372985492e-08,5,model.23.m.1,0.9999999583989956,1.0000000024911329,1.0986122429647351,1.098612291404899,0,3,1.0
1,7.328719911109643e-06,0,model.14.m.0,0.9999565964741067,0.9999931260578077,1.098564605021192,1.0986047368707457,0,3,0.304375
1,3.6932071440140253e-07,1,model.14.m.1,0.9999823950183467,0.9999888856403096,1.0985929476189238,1.0986000782959733,0,3,0.435
0,6.165582805772968e-05,2,model.20.m.0,0.9999812883555405,0.9999082883770896,1.0985917318255654,1.0985115331521667,0,3,0.369375
1,6.86979052207226e-07,3,model.20.m.1,0.9999995755767177,0.9999964501496434,1.0986118223914763,1.0986083887588851,0,3,0.491875
1,7.70153858986635e-09,4,model.23.m.0,0.9999999748772764,1.0000000075746702,1.098612261067977,1.0986122969897356,0,3,0.6625
1,1.4095963803964148e-08,5,model.23.m.1,0.9999999664392977,0.9999999998145082,1.0986122517979098,1.0986122884643261,0,3,1.0
0,2.3936372119662567e-05,0,model.14.m.0,0.999965582609936,0.9999900301396032,1.0985744773004416,1.0986013356569615,0,3,0.263125
1,9.897990421448417e-08,1,model.14.m.1,0.9999870119155574,0.9999882986004853,1.098598019798935,1.0985994333668083,0,3,0.408125
0,5.9184959079788347e-05,2,model.20.m.0,0.9999787956781624,0.9998946844059347,1.098588993339566,1.0984965876622812,0,3,0.42625
1,9.705934742591966e-07,3,model.20.m.1,0.9999996044383965,0.999995527704165,1.0986118540992713,1.098607375348947,0,3,0.4325
1,7.634272955597539e-09,4,model.23.m.0,0.9999999748772764,1.000000002208535,1.098612261067977,1.0986122910944334,0,3,0.735
1,1.4080406060766853e-08,5,model.23.m.1,0.9999999637895247,1.0000000024888118,1.0986122488868366,1.098612291402349,0,3,1.0
0,1.9118230139866517e-05,0,model.14.m.0,0.9999608321937725,0.9999744122316181,1.098569258434868,1.0985841776313259,0,3,0.34125
1,2.2507478301038322e-07,1,model.14.m.1,0.9999867067398223,0.9999894830610228,1.098597684529122,1.0986007346297102,0,3,0.43375
0,0.00012090964127320411,2,model.20.m.0,0.9999799758602204,0.999765511580666,1.0985902899020779,1.098354676809079,0,3,0.4475
1,3.23011255862321e-07,3,model.20.m.1,0.9999994870759465,0.9999976668648697,1.0986117251634415,1.0986097254571845,0,3,0.444375
1,7.864878444556169e-09,4,model.23.m.0,0.9999999800739857,0.9999999969171095,1.0986122667771456,1.0986122852812084,0,3,0.76
1,1.4067512303473582e-08,5,model.23.m.1,0.9999999611404253,0.9999999998121774,1.0986122459765035,1.0986122884617655,0,3,1.0
0,4.772304012622163e-05,0,model.14.m.0,0.9998760652700489,0.9999932433159047,1.0984761324507928,1.098604865691932,0,3,0.25375
1,1.254987731367649e-08,1,model.14.m.1,0.9999862194104554,0.9999848723488476,1.098597149143091,1.098595669244655,0,3,0.451875
1,0.00010156285289175067,2,model.20.m.0,0.9999728605307584,0.9996822873928367,1.098582472913693,1.0982632456936154,0,3,0.52
1,1.5447030686598881e-06,3,model.20.m.1,0.9999995572486241,0.9999935211307374,1.0986118022560074,1.0986051709027211,0,3,0.388125
1,8.018617354752487e-09,4,model.23.m.0,0.9999999721708072,1.0000000023089244,1.0986122580946165,1.0986122912047225,0,3,0.6925
1,1.4107028745431429e-08,5,model.23.m.1,0.9999999610559053,0.9999999998121774,1.0986122458836487,1.0986122884617655,0,3,1.0
0,4.2486892198985644e-05,0,model.14.m.0,0.9999376760500536,0.9999853793876384,1.0985438188108203,1.0985962262837015,0,3,0.281875
1,1.9610814309874722e-07,1,model.14.m.1,0.9999798001588053,0.9999808096857898,1.098590096874344,1.0985912059530951,0,3,0.39125
0,6.90802457790653e-05,2,model.20.m.0,0.9999793087955573,0.9998965374821274,1.0985895570566417,1.0984986234745584,0,3,0.4
1,1.694865119215009e-06,3,model.20.m.1,0.9999995882532406,0.9999930598040809,1.0986118363180601,1.0986046640835874,0,3,0.379375
1,7.532071065691968e-09,4,model.23.m.0,0.9999999775030318,0.999999996798117,1.098612263952664,1.0986122851504818,0,3,0.7225
1,1.410285911149399e-08,5,model.23.m.1,0.9999999637568899,0.9999999998145082,1.0986122488509837,1.0986122884643261,0,3,1.0
0,2.1949165005926785e-05,0,model.14.m.0,0.9999590033375283,0.9999814723873276,1.098567249230924,1.0985919340051482,0,3,0.299375
1,2.588161891801149e-07,1,model.14.m.1,0.9999772134496314,0.9999823786766595,1.0985872550838585,1.0985929296657453,0,3,0.458125
0,9.829430702627741e-05,2,model.20.m.0,0.9999830352082193,0.9998252706214028,1.0985936509393848,1.0984203288255916,0,3,0.4325
1,1.478924560318972e-06,3,model.20.m.1,0.9999995870736019,0.9999937803663231,1.0986118350220946,1.0986054557021214,0,3,0.385625
1,7.604685206995043e-09,4,model.23.m.0,0.9999999803175934,1.000000002192035,1.098612267044776,1.0986122910763063,0,3,0.7275
1,1.4077958447308235e-08,5,model.23.m.1,0.9999999611002229,0.999999999809832,1.0986122459323366,1.098612288459189,0,3,1.0
0,2.4468408006151932e-05,0,model.14.m.0,0.999946268516688,0.9999946229715916,1.0985532586002549,1.0986063813986238,0,3,0.23625
1,3.2200510467753947e-07,1,model.14.m.1,0.9999843422115297,0.9999891378363478,1.0985950868292829,1.09860035536164,0,3,0.438125
1,7.90847055350774e-05,2,model.20.m.0,0.9999765384209285,0.9997775473391096,1.0985865134890302,1.0983678994412087,0,3,0.498125
1,1.2592157776795878e-06,3,model.20.m.1,0.9999995768847962,0.9999944210287118,1.0986118238285474,1.0986061595416945,0,3,0.39125
1,7.70380946435754e-09,4,model.23.m.0,0.999999972130154,0.9999999968717121,1.0986122580499544,1.0986122852313343,0,3,0.7225
1,1.4103490454118247e-08,5,model.23.m.1,0.9999999637201722,1.000000005160773,1.0986122488106451,1.0986122943377983,0,3,1.0
0,4.501347472090764e-06,0,model.14.m.0,0.9999809836193958,0.9999854338394037,1.098591397038692,1.09859628610508,0,3,0.331875
1,2.0267718930143947e-07,1,model.14.m.1,0.9999771620350991,0.9999821742216406,1.0985871985992215,1.098592705048949,0,3,0.4425
0,0.00013295259335966884,2,model.20.m.0,0.9999802688701854,0.9997473581517891,1.0985906118064261,1.0983347332290334,0,3,0.47
1,1.2744064307652111e-06,3,model.20.m.1,0.9999995586987496,0.9999943576752027,1.098611803849133,1.0986060899407508,0,3,0.3775
1,7.911920376293963e-09,4,model.23.m.0,0.9999999749585438,1.0000000023003,1.0986122611572582,1.0986122911952476,0,3,0.6775
1,1.4057302878960916e-08,5,model.23.m.1,0.9999999610927447,1.0000000051536642,1.098612245924121,1.0986122943299885,0,3,1.0
0,5.7241128582420186e-05,0,model.14.m.0,0.9999597685934767,0.9999105443479334,1.0985680899505128,1.0985140115894585,0,3,0.354375
1,1.801387095659132e-07,1,model.14.m.1,0.999979724707401,0.9999790804562987,1.0985900139825042,1.0985893062003262,0,3,0.433125
0,0.00014910588326713764,2,model.20.m.0,0.9999774604883716,0.9996256322742193,1.0985875264836542,1.0982010036840864,0,3,0.47
1,8.156172458053014e-07,3,model.20.m.1,0.9999996135580738,0.9999961092970672,1.0986118641182607,1.0986080142940562,0,3,0.40375
1,8.028802437496589e-09,4,model.23.m.0,0.9999999748908501,0.9999999996450473,1.0986122610828892,1.0986122882781544,0,3,0.66
1,1.4052977320677776e-08,5,model.23.m.1,0.9999999584067653,0.9999999998003054,1.098612242973271,1.0986122884487228,0,3,1.0
0,3.34221469909966e-05,0,model.14.m.0,0.9999961990150992,0.9999058271862743,1.0986081128593888,1.0985088292576923,0,3,0.325625
1,4.720026311260891e-07,1,model.14.m.1,0.9999818257944787,0.9999765309515738,1.0985923222625873,1.0985865052831054,0,3,0.506875
0,0.00039532751315528693,2,model.20.m.0,0.999976699522105,0.999094251005695,1.0985866904767625,1.0976172216925175,0,3,0.471875
1,1.0319452325623782e-06,3,model.20.m.1,0.9999994734164502,0.999995117713089,1.098611710156951,1.0986069249277126,0,3,0.386875
1,7.751275406294301e-09,4,model.23.m.0,0.9999999750258225,0.9999999995891578,1.0986122612311715,1.0986122882167535,0,3,0.675
1,1.4033885863967027e-08,5,model.23.m.1,0.9999999611327118,1.0000000024769882,1.0986122459680294,1.0986122913893595,0,3,1.0
0,2.4468408006151932e-05,0,model.14.m.0,0.999946268516688,0.9999946229715916,1.0985532586002549,1.0986063813986238,0,3,0.23625
1,3.2200510467753947e-07,1,model.14.m.1,0.9999843422115297,0.9999891378363478,1.0985950868292829,1.09860035536164,0,3,0.438125
1,7.90847055350774e-05,2,model.20.m.0,0.9999765384209285,0.9997775473391096,1.0985865134890302,1.0983678994412087,0,3,0.498125
1,1.2592157776795878e-06,3,model.20.m.1,0.9999995768847962,0.9999944210287118,1.0986118238285474,1.0986061595416945,0,3,0.39125
1,7.70380946435754e-09,4,model.23.m.0,0.999999972130154,0.9999999968717121,1.0986122580499544,1.0986122852313343,0,3,0.7225
1,1.4103490454118247e-08,5,model.23.m.1,0.9999999637201722,1.000000005160773,1.0986122488106451,1.0986122943377983,0,3,1.0
0,2.7797470603309338e-05,0,model.14.m.0,0.9999245726525485,0.9999398396961507,1.098529423257298,1.098546195819011,0,3,0.293125
1,8.195008890729555e-09,1,model.14.m.1,0.999982887876802,0.9999830080106376,1.0985934890792792,1.0985936210597873,0,3,0.406875
0,0.0001723706542514124,2,model.20.m.0,0.9999807246332496,0.9995241549983412,1.0985911125133292,1.0980895195017861,0,3,0.545625
1,1.3418233920821636e-06,3,model.20.m.1,0.999999548818503,0.9999941069814667,1.0986117929945727,1.0986058145255317,0,3,0.338125
1,7.826855847170019e-09,4,model.23.m.0,0.9999999747691191,1.0000000022632605,1.098612260949154,1.0986122911545555,0,3,0.675
1,1.407430627891712e-08,5,model.23.m.1,0.9999999637568899,1.0000000051560483,1.0986122488509837,1.0986122943326078,0,3,1.0
0,5.3082555270289686e-05,0,model.14.m.0,0.9999565277430937,0.9999122623426764,1.0985645295124564,1.0985158989995951,0,3,0.289375
1,4.735000509689809e-07,1,model.14.m.1,0.9999870340846531,0.9999784733631402,1.0985980441541758,1.098588639240322,0,3,0.481875
1,0.0003053091265551363,2,model.20.m.0,0.9999730201167121,0.9991198617196669,1.0985826482367829,1.0976453579376086,0,3,0.52375
1,1.053746416199226e-06,3,model.20.m.1,0.9999995475273601,0.9999951928895846,1.0986117915761073,1.0986070075175345,0,3,0.426875
1,7.4395215232976185e-09,4,model.23.m.0,0.9999999777323988,0.9999999968179399,1.0986122642046494,1.0986122851722595,0,3,0.745
1,1.4045080454489335e-08,5,model.23.m.1,0.999999963782342,1.0000000024769882,1.0986122488789456,1.0986122913893595,0,3,1.0
0,0.00010236661651273366,0,model.14.m.0,0.9999796117923488,0.9998513313493632,1.0985898899326403,1.0984489594615805,0,3,0.36125
1,2.2864771868510937e-07,1,model.14.m.1,0.9999837146702185,0.9999805214300123,1.0985943974046868,1.0985908892717555,0,3,0.461875
0,0.00043600717729511693,2,model.20.m.0,0.9999718264115186,0.9990205095179857,1.0985813368175883,1.0975362083879354,0,3,0.53375
1,8.77421918549203e-07,3,model.20.m.1,0.9999994873810281,0.9999956196145722,1.0986117254986079,1.0986074763228497,0,3,0.363125
1,7.803160810494254e-09,4,model.23.m.0,0.9999999778265486,0.9999999996166419,1.0986122643080836,1.0986122882469478,0,3,0.65
1,1.402475444925696e-08,5,model.23.m.1,0.9999999557856253,0.9999999998003054,1.0986122400936544,1.0986122884487228,0,3,1.0
0,1.9589518240196665e-05,0,model.14.m.0,0.9998850784788851,0.9999315682769445,1.0984860344727805,1.0985371087362263,0,3,0.321875
1,5.107465909406342e-07,1,model.14.m.1,0.9999800563306522,0.9999732853684822,1.0985903783078832,1.098582939645637,0,3,0.42375
0,0.0001020690730940209,2,model.20.m.0,0.9999790735984312,0.9997381924554524,1.0985892986661887,1.0983246636824038,0,3,0.401875
1,1.0969370773619323e-06,3,model.20.m.1,0.9999993567758039,0.9999945145701945,1.0986115820141036,1.0986062623075168,0,3,0.41125
1,7.76389892608766e-09,4,model.23.m.0,0.999999977624518,0.9999999995717556,1.0986122640861302,1.0986122881976352,0,3,0.6375
1,1.4085642416607024e-08,5,model.23.m.1,0.9999999610925986,0.999999999809832,1.0986122459239605,1.098612288459189,0,3,1.0
0,2.2472949184503156e-05,0,model.14.m.0,0.9999918983407862,0.9999131994915818,1.0986033880857389,1.0985169285628988,0,3,0.395
1,6.048354937866865e-07,1,model.14.m.1,0.9999797956073334,0.9999740819203032,1.0985900918740412,1.0985838147472562,0,3,0.436875
0,0.00015600117481981814,2,model.20.m.0,0.9999687042480161,0.9997475411352661,1.0985779067703971,1.09833493425693,0,3,0.424375
1,7.11684683620239e-07,3,model.20.m.1,0.9999994487915924,0.9999960695920654,1.0986116831037795,1.0986079706736533,0,3,0.3675
1,7.686509503658523e-09,4,model.23.m.0,0.9999999753215909,0.9999999995983352,1.0986122615561063,1.0986122882268359,0,3,0.66
1,1.4071527291261755e-08,5,model.23.m.1,0.9999999637311283,1.0000000051536642,1.0986122488226817,1.0986122943299885,0,3,1.0
0,3.68628590638522e-05,0,model.14.m.0,0.999955776751885,0.9998805363253914,1.0985637044642858,1.0984810444071353,0,3,0.2425
1,1.6632280781803596e-06,1,model.14.m.1,0.9999859240252102,0.9999686586421421,1.0985968246292308,1.0985778566672235,0,3,0.428125
1,0.00018726897264536137,2,model.20.m.0,0.9999714964052109,0.9993901095235508,1.0985809742686032,1.097942255495941,0,3,0.49625
1,1.1764784249668832e-06,3,model.20.m.1,0.9999995698739494,0.999994795747144,1.098611816126345,1.0986065712119688,0,3,0.369375
1,7.610428243714107e-09,4,model.23.m.0,0.999999977624518,1.0000000022052848,1.0986122640861302,1.098612291090863,0,3,0.695
1,1.4077240465102428e-08,5,model.23.m.1,0.9999999610781806,1.0000000024817612,1.0986122459081207,1.0986122913946033,0,3,1.0
0,7.126784011394355e-05,0,model.14.m.0,0.9999539480674473,0.9998072883090172,1.0985616954490904,1.098400573236226,0,3,0.319375
1,7.614839261616094e-07,1,model.14.m.1,0.9999885064056562,0.9999774549551155,1.0985996616641227,1.098587520404751,0,3,0.420625
0,0.0001978692953589809,2,model.20.m.0,0.9999751054675657,0.9995713044187021,1.098584939228857,1.0981413184343982,0,3,0.39375
1,1.0399294353376681e-06,3,model.20.m.1,0.9999995937503121,0.9999953693715751,1.0986118423572104,1.0986072014028179,0,3,0.425625
1,7.539207776368332e-09,4,model.23.m.0,0.9999999774351661,1.0000000021571225,1.098612263878106,1.098612291037951,0,3,0.6675
1,1.4097663521096462e-08,5,model.23.m.1,0.999999958377378,0.999999999809832,1.0986122429409857,1.098612288459189,0,3,1.0
0,9.924561766958039e-05,0,model.14.m.0,0.999757004234629,0.9999985433871885,1.0983453305341788,1.0986106884153752,0,3,0.2825
1,3.699360549009044e-07,1,model.14.m.1,0.9999881196662201,0.9999807541568355,1.0985992367874258,1.0985911449483035,0,3,0.4775
1,0.0003657327449221033,2,model.20.m.0,0.9999674838757053,0.9988341202979948,1.0985765660543798,1.097331438900378,0,3,0.535
1,2.1768288742878646e-06,3,model.20.m.1,0.9999995929612283,0.9999917504240965,1.0986118414903132,1.098603225582646,0,3,0.3575
1,7.893768996900826e-09,4,model.23.m.0,0.9999999742927591,0.9999999995486253,1.098612260425819,1.098612288172224,0,3,0.725
1,1.4188848793486065e-08,5,model.23.m.1,0.999999963685879,1.0000000025047537,1.0986122487729701,1.098612291419863,0,3,1.0
0,0.0001153564075185205,0,model.14.m.0,0.9998177681222369,0.9999852761533014,1.0984120864878122,1.0985961128691901,0,3,0.32
1,1.1282482088450992e-06,1,model.14.m.1,0.9999896841017236,0.9999766187668003,1.0986009554954947,1.0985866017579924,0,3,0.46875
1,0.00023411639319724617,2,model.20.m.0,0.999971700052471,0.9993226683531662,1.0985811979979858,1.0978681637973944,0,3,0.504375
1,1.5151096779911238e-06,3,model.20.m.1,0.9999995093081844,0.9999935651548664,1.0986117495880512,1.0986052192681703,0,3,0.310625
1,8.069241403837031e-09,4,model.23.m.0,0.9999999772042251,0.9999999996218366,1.0986122636243913,1.0986122882526548,0,3,0.6775
1,1.4125054972420121e-08,5,model.23.m.1,0.999999961096537,1.000000002498009,1.0986122459282872,1.098612291412453,0,3,1.0
1,9.928751896781532e-05,0,model.14.m.0,0.9997443608986873,0.9999999572252362,1.0983314404099436,1.0986122416752286,0,3,0.36125
1,7.606507968950928e-07,1,model.14.m.1,0.9999855949953688,0.9999756039178201,1.0985964631530036,1.0985854868324316,0,3,0.455
1,0.0005324800656234764,2,model.20.m.0,0.9999574585159053,0.9982173311053857,1.0985655520709052,1.0966538267138601,0,3,0.586875
1,1.2080098612024165e-06,3,model.20.m.1,0.9999994134519598,0.9999943867291289,1.0986116442792249,1.0986061218597512,0,3,0.39625
1,7.617900851600854e-09,4,model.23.m.0,0.9999999742790278,0.9999999967825761,1.0986122604107336,1.0986122851334084,0,3,0.745
1,1.408664095941498e-08,5,model.23.m.1,0.9999999664833237,0.9999999971402019,1.0986122518462773,1.0986122855263005,0,3,1.0
0,0.00011948957429993115,0,model.14.m.0,0.9998215233527052,0.9999752519942652,1.0984162120301515,1.0985851002048894,0,3,0.2625
1,7.124302105035004e-07,1,model.14.m.1,0.9999884202928088,0.9999786573962087,1.0985995670594904,1.0985888414213125,0,3,0.45125
1,0.0006679670853820411,2,model.20.m.0,0.9999662461905621,0.9979026578200951,1.0985752063182719,1.0963081227757243,0,3,0.57375
1,1.4693084668379583e-06,3,model.20.m.1,0.999999534803699,0.9999938579217135,1.0986117775977369,1.0986055409054263,0,3,0.40625
1,8.067834459885497e-09,4,model.23.m.0,0.9999999744702859,1.0000000022882314,1.0986122606208522,1.0986122911819889,0,3,0.665
1,1.414031278784071e-08,5,model.23.m.1,0.9999999610414531,0.9999999998214132,1.0986122458677714,1.098612288471912,0,3,1.0
0,7.183236047057448e-05,0,model.14.m.0,0.9998704534483517,0.9999908382955316,1.0984699672345144,1.0986022235069957,0,3,0.301875
1,2.5098404251819203e-08,1,model.14.m.1,0.9999858474145165,0.9999873901423569,1.098596740463781,1.0985984353235447,0,3,0.42625
0,0.0003676737915570736,2,model.20.m.0,0.9999782156960951,0.9990146236419526,1.0985883561641399,1.097529742092196,0,3,0.509375
1,1.608838809107299e-06,3,model.20.m.1,0.9999995731744552,0.9999934574321674,1.0986118197523211,1.0986051009226894,0,3,0.386875
1,7.86133698427589e-09,4,model.23.m.0,0.9999999718042899,0.9999999995614215,1.0986122576919561,1.098612288186282,0,3,0.7275
1,1.4079331807914517e-08,5,model.23.m.1,0.9999999611516063,1.0000000024911329,1.098612245988787,1.098612291404899,0,3,1.0
0,0.00010043863154794038,0,model.14.m.0,0.9998053394508795,0.999940503978493,1.098398432196727,1.0985469256077554,0,3,0.324375
1,2.1145188713688144e-07,1,model.14.m.1,0.9999840812735806,0.9999886648069379,1.0985948001596455,1.0985998356857174,0,3,0.60875
1,0.0003445132684780526,2,model.20.m.0,0.9999638131723291,0.9988264587675751,1.0985725333745426,1.0973230218489092,0,3,0.575625
1,1.856918012841814e-06,3,model.20.m.1,0.9999995815790995,0.9999926992032753,1.0986118289857667,1.098604267923111,0,3,0.2975
1,8.167018440650027e-09,4,model.23.m.0,0.9999999741421616,0.9999999942633603,1.0986122602603707,1.098612282365767,0,3,0.7125
1,1.4140803822791176e-08,5,model.23.m.1,0.9999999610559053,1.0000000051723297,1.0986122458836487,1.0986122943504948,0,3,1.0
0,8.693319861759999e-05,0,model.14.m.0,0.9998125044733253,0.9999902027197939,1.0984063037784346,1.0986015252556798,0,3,0.31625
1,2.2489583641090827e-07,1,model.14.m.1,0.9999857698041799,0.9999894143946799,1.0985966552001116,1.098600659192022,0,3,0.515
1,0.00030834865991433147,2,model.20.m.0,0.9999589332341915,0.9989072285469447,1.0985671722145367,1.0974117565210775,0,3,0.564375
1,1.4778212629594528e-06,3,model.20.m.1,0.9999995034062314,0.9999936584045819,1.0986117431040932,1.0986053217134537,0,3,0.331875
1,7.857509888527697e-09,4,model.23.m.0,0.999999974429332,1.0000000022271616,1.0986122605758597,1.0986122911148968,0,3,0.6475
1,1.4121070524567491e-08,5,model.23.m.1,0.9999999610891435,1.0000000024957314,1.0986122459201646,1.098612291409951,0,3,1.0
0,9.016154907255983e-05,0,model.14.m.0,0.9997823134839672,0.9999911312457044,1.0983731355865187,1.0986025453456554,0,3,0.285625
1,8.190818723597084e-09,1,model.14.m.1,0.9999858803574115,0.9999863709208148,1.0985967766552505,1.0985973155942337,0,3,0.49375
1,0.0004180395690461577,2,model.20.m.0,0.99995699039204,0.9985569376095498,1.0985650377842742,1.0970269225926463,0,3,0.54
1,1.165640223403453e-06,3,model.20.m.1,0.9999994717178864,0.9999946694583546,1.098611708290888,1.0986064324695528,0,3,0.383125
1,7.950615276700116e-09,4,model.23.m.0,0.9999999794739233,0.9999999968742295,1.0986122661179096,1.0986122852340998,0,3,0.6925
1,1.4156740660391774e-08,5,model.23.m.1,0.9999999609997589,0.999999999819126,1.0986122458219656,1.0986122884693994,0,3,1.0
1,8.811391516231823e-06,0,model.14.m.0,0.9999419951472358,0.9999882654248046,1.0985485638240606,1.0985993969195977,0,4,0.405625
0,6.28472310293778e-06,1,model.14.m.1,0.9999902329048549,0.9999991520833925,1.0986015584173587,1.098611357136505,0,4,0.283125
0,0.0002081833118427758,2,model.20.m.0,0.9999777035471425,0.9995316810396394,1.0985877935110069,1.0980977877032414,0,4,0.394375
0,5.138100149018057e-07,3,model.20.m.1,0.9999994179069843,0.9999989399341241,1.0986116491735696,1.0986111240667118,0,4,0.479375
1,9.872747971588752e-10,4,model.23.m.0,0.9999999751335387,0.9999999894759545,1.0986122613495097,1.098612277106264,0,4,1.0
0,1.503388101715691e-08,5,model.23.m.1,0.9999999638009817,1.0000000026161426,1.0986122488994234,1.0986122915422363,0,4,0.0
1,1.5446019214769818e-05,0,model.14.m.0,0.9999368384790345,0.9999964982614644,1.098542898645006,1.098608441615123,0,4,0.25
0,6.091198574021816e-06,1,model.14.m.1,0.9999871904080299,0.999999715265053,1.0985982158929586,1.098611975854798,0,4,0.228125
0,0.0001921143584488129,2,model.20.m.0,0.9999743688797793,0.9995632318479591,1.098584130004463,1.0981324498089788,0,4,0.450625
0,3.0605886034415687e-07,3,model.20.m.1,0.9999995598450035,0.9999992907410359,1.0986118051084217,1.098611509467496,0,4,0.4975
1,1.005007829343432e-09,4,model.23.m.0,0.999999972278911,0.9999999840849545,1.0986122582133808,1.0986122711836452,0,4,1.0
0,1.5050134744323243e-08,5,model.23.m.1,0.9999999611002229,0.9999999999427972,1.0986122459323366,1.098612288605266,0,4,0.0
1,1.5519666514452217e-05,0,model.14.m.0,0.999932486342096,0.9999956352999323,1.0985381173338835,1.098607493554979,0,4,0.339375
0,5.673848077639078e-06,1,model.14.m.1,0.9999902305696755,0.9999995661509229,1.098601555851902,1.0986118120361823,0,4,0.296875
0,0.00019206207002752957,2,model.20.m.0,0.9999808383452533,0.9995064221522755,1.0985912374387339,1.0980700379791852,0,4,0.438125
0,3.715778736667518e-07,3,model.20.m.1,0.9999995309060353,0.9999991765504376,1.0986117733157157,1.0986113840163014,0,4,0.51875
