domain,effective_experts_mean,effective_experts_std,expert,layer,mean_probability_mean,mean_probability_std,n_images,normalized_entropy_mean,normalized_entropy_std,top1_margin_mean,top1_margin_std,top1_share_mean,top1_share_std
small_objects,2.9990850407630205,0.00029670584129110175,LocalConvTransformer,model.20.m.1,0.3305481078568846,0.0007117359354759533,128,0.9997223513200879,9.00525163016788e-05,0.009606738542061066,0.0018566240376273876,0.166904296875,0.03294085640601296
small_objects,2.9990850407630205,0.00029670584129110175,WindowTransformer,model.20.m.1,0.33184017590247095,0.0007993945634454826,128,0.9997223513200879,9.00525163016788e-05,0.009606738542061066,0.0018566240376273876,0.373388671875,0.047686357994434596
small_objects,3.0,0.0,DeformableTransformer,model.23.m.0,0.333349475171417,1.5430815163372676e-07,128,1.0,0.0,7.06995035102409e-05,7.685251224273071e-08,0.0,0.0
small_objects,3.0,0.0,LocalConvTransformer,model.23.m.0,0.3332303324714303,3.6662622520832237e-07,128,1.0,0.0,7.06995035102409e-05,7.685251224273071e-08,0.0,0.0
small_objects,3.0,0.0,WindowTransformer,model.23.m.0,0.3334201709367335,2.1941171239409626e-07,128,1.0,0.0,7.06995035102409e-05,7.685251224273071e-08,1.0,0.0
small_objects,3.0,0.0,DeformableTransformer,model.23.m.1,0.3333258768543601,1.460937438937758e-07,128,1.0,0.0,4.5920782838493324e-05,1.8215428220440416e-07,0.0,0.0
small_objects,3.0,0.0,LocalConvTransformer,model.23.m.1,0.3333718024659902,9.497980354600658e-08,128,1.0,0.0,4.5920782838493324e-05,1.8215428220440416e-07,1.0,0.0
small_objects,3.0,0.0,WindowTransformer,model.23.m.1,0.3333023199811578,1.62673435437958e-07,128,1.0,0.0,4.5920782838493324e-05,1.8215428220440416e-07,0.0,0.0
sparse,2.9827038403600454,0.0038354164036090155,DeformableTransformer,model.14.m.0,0.31731133279390633,0.0020728459700454917,128,0.9947361904196441,0.0011703046172557867,0.05099295006948523,0.006289291789996121,0.0088232421875,0.00636103200628466
sparse,2.9827038403600454,0.0038354164036090155,LocalConvTransformer,model.14.m.0,0.33836683304980397,0.001979030382309125,128,0.9947361904196441,0.0011703046172557867,0.05099295006948523,0.006289291789996121,0.5227880859375,0.045124765683606946
sparse,2.9827038403600454,0.0038354164036090155,WindowTransformer,model.14.m.0,0.34432181622833014,0.0032898521931789475,128,0.9947361904196441,0.0011703046172557867,0.05099295006948523,0.006289291789996121,0.468388671875,0.047963356549042116
sparse,2.9982175957411528,0.0005003714155698115,DeformableTransformer,model.14.m.1,0.33632590738125145,0.0011438676012234814,128,0.9994590329006314,0.00015191966329036928,0.013229603770014364,0.0021485774192731392,0.4413623046875,0.040842989765119776
sparse,2.9982175957411528,0.0005003714155698115,LocalConvTransformer,model.14.m.1,0.3307110269088298,0.0006928673246949747,128,0.9994590329006314,0.00015191966329036928,0.013229603770014364,0.0021485774192731392,0.15416503906249998,0.03027720897418021
sparse,2.9982175957411528,0.0005003714155698115,WindowTransformer,model.14.m.1,0.33296304219402373,0.0008690759149160855,128,0.9994590329006314,0.00015191966329036928,0.013229603770014364,0.0021485774192731392,0.40447265625000006,0.03800710582100115
sparse,2.9924662709236145,0.0013643076618911618,DeformableTransformer,model.20.m.0,0.3419882485177368,0.0017109108643129963,128,0.9977112072519958,0.00041503914597255384,0.030945349077228457,0.0030964058011732384,0.5496435546875,0.04942115004044139
sparse,2.9924662709236145,0.0013643076618911618,LocalConvTransformer,model.20.m.0,0.33286964427679777,0.001738689816819185,128,0.9977112072519958,0.00041503914597255384,0.030945349077228457,0.0030964058011732384,0.38280273437499995,0.0503988755415252
sparse,2.9924662709236145,0.0013643076618911618,WindowTransformer,model.20.m.0,0.32514208485372365,0.000345625936458053,128,0.9977112072519958,0.00041503914597255384,0.030945349077228457,0.0030964058011732384,0.06755371093750001,0.027263210532182083
sparse,2.999042270705104,0.0004034251736412796,DeformableTransformer,model.20.m.1,0.33755010389722884,0.0016806707283381957,128,0.9997093696147203,0.00012245632317718606,0.009276544846215984,0.001852558053520644,0.46400390625,0.08611357454456024
sparse,2.999042270705104,0.0004034251736412796,LocalConvTransformer,model.20.m.1,0.33067264361307025,0.0007516137207231936,128,0.9997093696147203,0.00012245632317718606,0.009276544846215984,0.001852558053520644,0.1944873046875,0.04378053164077561
sparse,2.999042270705104,0.0004034251736412796,WindowTransformer,model.20.m.1,0.33177723083645105,0.0009569704576111497,128,0.9997093696147203,0.00012245632317718606,0.009276544846215984,0.001852558053520644,0.34150878906250004,0.07676801928754648
sparse,3.0,0.0,DeformableTransformer,model.23.m.0,0.33334960672073066,1.7057320784566958e-07,128,1.0,0.0,7.078587509568024e-05,9.295695309378667e-08,0.0,0.0
sparse,3.0,0.0,LocalConvTransformer,model.23.m.0,0.3332299829926342,4.0927969752196233e-07,128,1.0,0.0,7.078587509568024e-05,9.295695309378667e-08,0.0,0.0
