epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/mixture_aux_loss,train/foundation,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/mixture_aux_loss,val/foundation,train/foundation_loss,train/foundation_cosine_loss,train/foundation_relational_loss,train/foundation_cosine_raw,train/foundation_relational_raw,train/foundation_task_ratio,train/foundation_loss_weight,train/foundation_effective_weight,train/foundation_foreground_enabled,train/foundation_foreground_mean_weight,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4
285,52509.3,1.31899,1.50465,0.01653,0.99998,12.5639,0.6932,0.59777,0.65735,0.45461,1.28612,1.31556,0.02019,0,0,12.5638,0,12.5638,0,0.0588162,0.217748,3.34277,3.34277,0,1,0.002971,0.002971,0.002971,0.0014855,0.005942
286,52697.4,1.32782,1.50644,0.01666,1.00006,12.6062,0.69788,0.59579,0.65749,0.45479,1.28621,1.31444,0.02019,0,0,12.6062,0,12.6062,0,0.0590194,0.217547,3.34277,3.34277,0,1,0.00294625,0.00294625,0.00294625,0.00147312,0.0058925
287,52884.8,1.32612,1.50336,0.0166,0.99989,12.6077,0.69561,0.59724,0.65772,0.4551,1.28533,1.31451,0.02017,0,0,12.6077,0,12.6077,0,0.0590253,0.217851,3.34277,3.34277,0,1,0.0029215,0.0029215,0.0029215,0.00146075,0.005843
288,53072.4,1.32698,1.50255,0.01663,0.99999,12.5647,0.69786,0.59643,0.65798,0.45548,1.28488,1.31406,0.02016,0,0,12.5647,0,12.5647,0,0.0588184,0.217055,3.34277,3.34277,0,1,0.00289675,0.00289675,0.00289675,0.00144837,0.0057935
289,53260.1,1.32434,1.51016,0.01659,0.99996,12.5805,0.69818,0.59711,0.65839,0.45585,1.285,1.31258,0.02016,0,0,12.5805,0,12.5805,0,0.0588953,0.216994,3.34277,3.34277,0,1,0.002872,0.002872,0.002872,0.001436,0.005744
290,53447.4,1.31637,1.48793,0.01646,0.99999,12.5362,0.69965,0.59645,0.65881,0.45615,1.28468,1.31243,0.02016,0,0,12.5362,0,12.5362,0,0.058688,0.218444,3.34277,3.34277,0,1,0.00284725,0.00284725,0.00284725,0.00142362,0.0056945
291,53637.9,1.32578,1.50551,0.01647,1.0001,12.5552,0.69784,0.59887,0.65914,0.4564,1.28503,1.31075,0.02016,0,0,12.5552,0,12.5552,0,0.0587723,0.216662,3.34277,3.34277,0,1,0.0028225,0.0028225,0.0028225,0.00141125,0.005645
292,53826.4,1.32353,1.48985,0.01668,0.99998,12.5222,0.69848,0.59727,0.65904,0.45631,1.28538,1.30976,0.02017,0,0,12.5222,0,12.5222,0,0.0586173,0.217092,3.34277,3.34277,0,1,0.00279775,0.00279775,0.00279775,0.00139887,0.0055955
293,54013.9,1.31745,1.48255,0.01646,0.99996,12.5305,0.7017,0.5973,0.65962,0.45678,1.2847,1.30969,0.02016,0,0,12.5305,0,12.5305,0,0.0586587,0.218202,3.34277,3.34277,0,1,0.002773,0.002773,0.002773,0.0013865,0.005546
294,54200.2,1.31299,1.48738,0.01648,0.99998,12.5572,0.70493,0.5965,0.65987,0.45718,1.28464,1.30912,0.02017,0,0,12.5571,0,12.5571,0,0.0587835,0.218635,3.34277,3.34277,0,1,0.00274825,0.00274825,0.00274825,0.00137412,0.0054965
295,54391.9,1.3142,1.49321,0.01645,1.00015,12.5197,0.7074,0.59499,0.6599,0.45729,1.28447,1.30841,0.02016,0,0,12.5197,0,12.5197,0,0.0586081,0.217396,3.34277,3.34277,0,1,0.0027235,0.0027235,0.0027235,0.00136175,0.005447
296,54581.3,1.31171,1.48505,0.01637,1.00005,12.5051,0.70654,0.59478,0.6602,0.4575,1.28425,1.30757,0.02015,0,0,12.5051,0,12.5051,0,0.0585422,0.217851,3.34277,3.34277,0,1,0.00269875,0.00269875,0.00269875,0.00134937,0.0053975
297,54775.9,1.32152,1.47963,0.01646,1.00011,12.5094,0.70624,0.59592,0.66045,0.45761,1.28394,1.30699,0.02015,0,0,12.5094,0,12.5094,0,0.0585563,0.217566,3.34277,3.34277,0,1,0.002674,0.002674,0.002674,0.001337,0.005348
298,54964.4,1.31703,1.48655,0.01641,0.99977,12.4672,0.7067,0.59536,0.66046,0.45795,1.28321,1.30662,0.02013,0,0,12.4672,0,12.4672,0,0.0583658,0.216827,3.34277,3.34277,0,1,0.00264925,0.00264925,0.00264925,0.00132462,0.0052985
299,55153.4,1.32177,1.4845,0.01648,1.00021,12.4777,0.70584,0.59549,0.66067,0.45846,1.28245,1.30688,0.02011,0,0,12.4777,0,12.4777,0,0.058411,0.216589,3.34277,3.34277,0,1,0.0026245,0.0026245,0.0026245,0.00131225,0.005249
300,55342.1,1.31839,1.48651,0.01636,0.99979,12.4328,0.70675,0.59605,0.66101,0.45885,1.28159,1.30745,0.02009,0,0,12.4328,0,12.4328,0,0.0582039,0.215819,3.34277,3.34277,0,1,0.00259975,0.00259975,0.00259975,0.00129987,0.0051995
301,55535,1.31668,1.48719,0.01638,1.00005,12.47,0.70813,0.595,0.661,0.45895,1.2819,1.30652,0.0201,0,0,12.47,0,12.47,0,0.0583739,0.216617,3.34277,3.34277,0,1,0.002575,0.002575,0.002575,0.0012875,0.00515
302,55724.7,1.31005,1.4733,0.01632,0.99998,12.4434,0.70936,0.59502,0.66156,0.4592,1.28153,1.30582,0.02008,0,0,12.4434,0,12.4434,0,0.0582499,0.217352,3.34277,3.34277,0,1,0.00255025,0.00255025,0.00255025,0.00127513,0.0051005
303,55913.5,1.31702,1.48057,0.01631,1.00008,12.4576,0.71048,0.59535,0.66151,0.45921,1.28066,1.30627,0.02007,0,0,12.4576,0,12.4576,0,0.0583208,0.216667,3.34277,3.34277,0,1,0.0025255,0.0025255,0.0025255,0.00126275,0.005051
304,56101.5,1.31236,1.47927,0.01638,0.99996,12.4438,0.71065,0.59519,0.66177,0.45943,1.28052,1.30563,0.02007,0,0,12.4438,0,12.4438,0,0.0582532,0.216835,3.34277,3.34277,0,1,0.00250075,0.00250075,0.00250075,0.00125038,0.0050015
305,56288.3,1.31419,1.46696,0.01627,1.00009,12.4409,0.70806,0.59612,0.66163,0.45932,1.28061,1.30531,0.02007,0,0,12.4409,0,12.4409,0,0.0582415,0.217476,3.34277,3.34277,0,1,0.002476,0.002476,0.002476,0.001238,0.004952
306,56478.1,1.30833,1.46842,0.01629,0.99992,12.4615,0.70822,0.59519,0.66181,0.45949,1.28011,1.30532,0.02006,0,0,12.4615,0,12.4615,0,0.0583346,0.218022,3.34277,3.34277,0,1,0.00245125,0.00245125,0.00245125,0.00122563,0.0049025
307,56666.4,1.31271,1.46392,0.01628,0.99994,12.393,0.70804,0.59681,0.66183,0.45966,1.28006,1.30479,0.02006,0,0,12.393,0,12.393,0,0.0580189,0.216687,3.34277,3.34277,0,1,0.0024265,0.0024265,0.0024265,0.00121325,0.004853
308,56856,1.31252,1.47161,0.01623,1,12.4186,0.71383,0.5923,0.66213,0.45976,1.2796,1.30477,0.02004,0,0,12.4186,0,12.4186,0,0.0581328,0.216541,3.34277,3.34277,0,1,0.00240175,0.00240175,0.00240175,0.00120088,0.0048035
309,57045.4,1.30538,1.45942,0.01619,1.00005,12.4186,0.71773,0.59141,0.66249,0.45984,1.27982,1.30408,0.02004,0,0,12.4186,0,12.4186,0,0.0581349,0.21815,3.34277,3.34277,0,1,0.002377,0.002377,0.002377,0.0011885,0.004754
310,57238.2,1.30615,1.45897,0.01623,0.99996,12.3929,0.71072,0.59674,0.6625,0.45983,1.28007,1.30357,0.02004,0,0,12.3929,0,12.3929,0,0.0580154,0.217357,3.34277,3.34277,0,1,0.00235225,0.00235225,0.00235225,0.00117613,0.0047045
311,57430.8,1.31026,1.46702,0.01633,1.00003,12.4079,0.71342,0.59372,0.66267,0.45996,1.28022,1.30332,0.02004,0,0,12.4079,0,12.4079,0,0.0580828,0.216583,3.34277,3.34277,0,1,0.0023275,0.0023275,0.0023275,0.00116375,0.004655
312,57622.3,1.30868,1.45943,0.01621,1,12.3803,0.71554,0.59366,0.66287,0.45994,1.28004,1.30316,0.02004,0,0,12.3803,0,12.3803,0,0.057953,0.216847,3.34277,3.34277,0,1,0.00230275,0.00230275,0.00230275,0.00115138,0.0046055
313,57811.4,1.30362,1.45144,0.01619,1.00003,12.4029,0.71662,0.59543,0.66298,0.45996,1.28028,1.30267,0.02004,0,0,12.4029,0,12.4029,0,0.0580616,0.218253,3.34277,3.34277,0,1,0.002278,0.002278,0.002278,0.001139,0.004556
314,58004.8,1.30627,1.45561,0.01632,1.00001,12.3721,0.71477,0.59703,0.66319,0.46006,1.28093,1.30191,0.02005,0,0,12.3721,0,12.3721,0,0.0579182,0.216982,3.34277,3.34277,0,1,0.00225325,0.00225325,0.00225325,0.00112663,0.0045065
315,58194,1.30083,1.45124,0.0162,0.99994,12.367,0.71477,0.59806,0.66348,0.46047,1.28155,1.30121,0.02007,0,0,12.367,0,12.367,0,0.0578955,0.217502,3.34277,3.34277,0,1,0.0022285,0.0022285,0.0022285,0.00111425,0.004457
316,58385.2,1.2954,1.43954,0.01614,1.00016,12.3872,0.71595,0.59725,0.66352,0.46051,1.28171,1.3009,0.02007,0,0,12.3872,0,12.3872,0,0.0579914,0.219171,3.34277,3.34277,0,1,0.00220375,0.00220375,0.00220375,0.00110188,0.0044075
317,58578.4,1.29646,1.43873,0.01613,0.9999,12.3536,0.7143,0.59808,0.66377,0.46076,1.282,1.29993,0.02008,0,0,12.3536,0,12.3536,0,0.0578281,0.218404,3.34277,3.34277,0,1,0.002179,0.002179,0.002179,0.0010895,0.004358
318,58770.3,1.311,1.45881,0.01612,0.99992,12.344,0.71312,0.59815,0.66395,0.46124,1.28238,1.29918,0.02009,0,0,12.344,0,12.344,0,0.0577886,0.215764,3.34277,3.34277,0,1,0.00215425,0.00215425,0.00215425,0.00107713,0.0043085
319,58962.3,1.30686,1.44175,0.0162,1.0001,12.3438,0.71074,0.60124,0.66381,0.46122,1.28302,1.29759,0.02011,0,0,12.3438,0,12.3438,0,0.0577807,0.217083,3.34277,3.34277,0,1,0.0021295,0.0021295,0.0021295,0.00106475,0.004259
320,59151.6,1.30017,1.44755,0.01607,1.00001,12.3333,0.71239,0.60037,0.66394,0.46141,1.28341,1.29653,0.02012,0,0,12.3333,0,12.3333,0,0.057736,0.217051,3.34277,3.34277,0,1,0.00210475,0.00210475,0.00210475,0.00105238,0.0042095
321,59341.3,1.29784,1.44118,0.01608,1.00001,12.3428,0.71345,0.59944,0.664,0.46168,1.2833,1.29636,0.02011,0,0,12.3428,0,12.3428,0,0.0577825,0.217629,3.34277,3.34277,0,1,0.00208,0.00208,0.00208,0.00104,0.00416
322,59535.4,1.29985,1.43532,0.01612,0.99988,12.3055,0.71603,0.59864,0.66392,0.46162,1.28311,1.29603,0.02011,0,0,12.3055,0,12.3055,0,0.0576075,0.217227,3.34277,3.34277,0,1,0.00205525,0.00205525,0.00205525,0.00102763,0.0041105
323,59730.8,1.30368,1.44344,0.01607,1.00013,12.2814,0.71698,0.59768,0.66418,0.4617,1.28256,1.29623,0.0201,0,0,12.2814,0,12.2814,0,0.0574958,0.21588,3.34277,3.34277,0,1,0.0020305,0.0020305,0.0020305,0.00101525,0.004061
324,59923.7,1.30143,1.43875,0.01612,0.99998,12.2938,0.71298,0.60043,0.6643,0.46171,1.28186,1.29651,0.02009,0,0,12.2938,0,12.2938,0,0.0575485,0.216487,3.34277,3.34277,0,1,0.00200575,0.00200575,0.00200575,0.00100288,0.0040115
325,60118.1,1.28844,1.43367,0.01595,0.99994,12.3027,0.71567,0.59955,0.66454,0.46178,1.28187,1.29546,0.02008,0,0,12.3027,0,12.3027,0,0.0575974,0.218098,3.34277,3.34277,0,1,0.001981,0.001981,0.001981,0.0009905,0.003962
326,60310.1,1.29423,1.42977,0.016,1.00008,12.3055,0.71774,0.59862,0.66482,0.46196,1.28131,1.29608,0.02006,0,0,12.3055,0,12.3055,0,0.0576063,0.21786,3.34277,3.34277,0,1,0.00195625,0.00195625,0.00195625,0.000978125,0.0039125
327,60503.4,1.29443,1.4266,0.01585,0.99996,12.2411,0.71652,0.59904,0.66516,0.46239,1.28159,1.29478,0.02007,0,0,12.2411,0,12.2411,0,0.0573011,0.217114,3.34277,3.34277,0,1,0.0019315,0.0019315,0.0019315,0.00096575,0.003863
328,60695,1.28833,1.42753,0.01599,1.00007,12.2365,0.72127,0.59746,0.66545,0.46249,1.28115,1.2948,0.02005,0,0,12.2365,0,12.2365,0,0.0572851,0.21714,3.34277,3.34277,0,1,0.00190675,0.00190675,0.00190675,0.000953375,0.0038135
329,60888.3,1.29875,1.42956,0.01614,1.00002,12.2508,0.72263,0.59636,0.66538,0.46227,1.28135,1.29409,0.02006,0,0,12.2507,0,12.2507,0,0.0573499,0.21636,3.34277,3.34277,0,1,0.001882,0.001882,0.001882,0.000941,0.003764
330,61079.4,1.29593,1.42792,0.01587,0.99999,12.2196,0.71825,0.59788,0.66545,0.46222,1.28073,1.29379,0.02004,0,0,12.2196,0,12.2196,0,0.057204,0.21625,3.34277,3.34277,0,1,0.00185725,0.00185725,0.00185725,0.000928625,0.0037145
331,61275.7,1.2958,1.42167,0.01587,0.99996,12.2192,0.72057,0.59815,0.66555,0.46224,1.28035,1.29362,0.02003,0,0,12.2192,0,12.2192,0,0.0572011,0.216539,3.34277,3.34277,0,1,0.0018325,0.0018325,0.0018325,0.00091625,0.003665
332,61468.4,1.29008,1.4165,0.01597,0.99994,12.2303,0.71902,0.59803,0.66578,0.46221,1.28098,1.29279,0.02004,0,0,12.2303,0,12.2303,0,0.0572547,0.217489,3.34277,3.34277,0,1,0.00180775,0.00180775,0.00180775,0.000903875,0.0036155
333,61663.7,1.2924,1.40978,0.01588,0.99991,12.2428,0.71611,0.5994,0.666,0.46237,1.28138,1.29157,0.02004,0,0,12.2428,0,12.2428,0,0.0573126,0.218063,3.34277,3.34277,0,1,0.001783,0.001783,0.001783,0.0008915,0.003566
334,61863.3,1.27952,1.40562,0.01586,0.99995,12.2269,0.72021,0.59814,0.66599,0.46234,1.28159,1.29119,0.02005,0,0,12.2269,0,12.2269,0,0.0572341,0.218929,3.34277,3.34277,0,1,0.00175825,0.00175825,0.00175825,0.000879125,0.0035165
335,62061.7,1.28807,1.41522,0.01584,1.0001,12.2138,0.71721,0.59966,0.66592,0.46233,1.28198,1.29026,0.02005,0,0,12.2138,0,12.2138,0,0.0571779,0.217386,3.34277,3.34277,0,1,0.0017335,0.0017335,0.0017335,0.00086675,0.003467
336,62260.6,1.28583,1.41067,0.01574,1.00002,12.1981,0.71597,0.60028,0.66603,0.46257,1.28254,1.28868,0.02006,0,0,12.1981,0,12.1981,0,0.0571036,0.217424,3.34277,3.34277,0,1,0.00170875,0.00170875,0.00170875,0.000854375,0.0034175
337,62458.5,1.27657,1.40796,0.01583,1.00017,12.2193,0.7195,0.60066,0.66671,0.46298,1.28261,1.28769,0.02006,0,0,12.2193,0,12.2193,0,0.0572033,0.218526,3.34277,3.34277,0,1,0.001684,0.001684,0.001684,0.000842,0.003368
338,62656.4,1.28126,1.40726,0.01577,0.99987,12.1961,0.71766,0.60134,0.66703,0.46336,1.28206,1.2877,0.02005,0,0,12.1962,0,12.1962,0,0.0570949,0.217854,3.34277,3.34277,0,1,0.00165925,0.00165925,0.00165925,0.000829625,0.0033185
339,62860.4,1.28286,1.41704,0.0158,1.00003,12.1682,0.71603,0.60205,0.66697,0.4636,1.28237,1.28661,0.02005,0,0,12.1682,0,12.1682,0,0.0569639,0.21649,3.34277,3.34277,0,1,0.0016345,0.0016345,0.0016345,0.00081725,0.003269
340,63061.7,1.28759,1.40748,0.01577,0.99992,12.1467,0.71648,0.60133,0.66703,0.46372,1.28205,1.28677,0.02004,0,0,12.1467,0,12.1467,0,0.0568624,0.216288,3.34277,3.34277,0,1,0.00160975,0.00160975,0.00160975,0.000804875,0.0032195
341,63259.1,1.27847,1.39631,0.01573,1.00014,12.1832,0.71556,0.60256,0.66728,0.46385,1.28219,1.28636,0.02004,0,0,12.1832,0,12.1832,0,0.0570363,0.218485,3.34277,3.34277,0,1,0.001585,0.001585,0.001585,0.0007925,0.00317
342,63458.8,1.27941,1.39529,0.01575,1.00006,12.1483,0.71337,0.60377,0.66696,0.46348,1.28232,1.28614,0.02005,0,0,12.1483,0,12.1483,0,0.0568697,0.217806,3.34277,3.34277,0,1,0.00156025,0.00156025,0.00156025,0.000780125,0.0031205
343,63657.1,1.27093,1.39465,0.01565,0.99987,12.1674,0.70976,0.60615,0.6671,0.46325,1.28218,1.28598,0.02005,0,0,12.1674,0,12.1674,0,0.0569581,0.218796,3.34277,3.34277,0,1,0.0015355,0.0015355,0.0015355,0.00076775,0.003071
344,63855,1.27788,1.38836,0.01574,0.99996,12.1351,0.70762,0.60739,0.6673,0.46346,1.28137,1.28693,0.02003,0,0,12.1351,0,12.1351,0,0.0568064,0.218076,3.34277,3.34277,0,1,0.00151075,0.00151075,0.00151075,0.000755375,0.0030215
345,64050.9,1.2834,1.39997,0.01577,1.00015,12.1643,0.71146,0.60498,0.66772,0.46375,1.28166,1.28614,0.02003,0,0,12.1643,0,12.1643,0,0.0569443,0.217048,3.34277,3.34277,0,1,0.001486,0.001486,0.001486,0.000743,0.002972
346,64246.2,1.2759,1.39085,0.01565,1.00002,12.1299,0.71274,0.60533,0.6676,0.46395,1.28115,1.28628,0.02002,0,0,12.1299,0,12.1299,0,0.0567843,0.217782,3.34277,3.34277,0,1,0.00146125,0.00146125,0.00146125,0.000730625,0.0029225
347,64442.2,1.26533,1.3879,0.01563,0.99982,12.1014,0.71495,0.60338,0.66773,0.46411,1.28145,1.2853,0.02003,0,0,12.1014,0,12.1014,0,0.0566499,0.218192,3.34277,3.34277,0,1,0.0014365,0.0014365,0.0014365,0.00071825,0.002873
348,64638.7,1.28361,1.39316,0.01569,1.00009,12.0945,0.70985,0.60757,0.668,0.46424,1.28147,1.28476,0.02003,0,0,12.0945,0,12.0945,0,0.05662,0.216222,3.34277,3.34277,0,1,0.00141175,0.00141175,0.00141175,0.000705875,0.0028235
349,64834.5,1.27503,1.38745,0.01561,0.99996,12.0857,0.71309,0.60668,0.66801,0.46429,1.28095,1.28528,0.02002,0,0,12.0857,0,12.0857,0,0.0565806,0.217184,3.34277,3.34277,0,1,0.001387,0.001387,0.001387,0.0006935,0.002774
350,65039.6,1.27129,1.38589,0.01557,1.00006,12.1025,0.71117,0.60813,0.66813,0.46437,1.28081,1.28513,0.02002,0,0,12.1025,0,12.1025,0,0.0566554,0.217723,3.34277,3.34277,0,1,0.00136225,0.00136225,0.00136225,0.000681125,0.0027245
351,65234.5,1.27829,1.39864,0.01559,0.99994,12.0716,0.70944,0.60829,0.66827,0.46446,1.28046,1.2844,0.02,0,0,12.0716,0,12.0716,0,0.0565114,0.215586,3.34277,3.34277,0,1,0.0013375,0.0013375,0.0013375,0.00066875,0.002675
352,65429.1,1.2626,1.3831,0.01561,1,12.0629,0.70956,0.60734,0.66803,0.46442,1.2807,1.28359,0.02001,0,0,12.0629,0,12.0629,0,0.056469,0.217826,3.34277,3.34277,0,1,0.00131275,0.00131275,0.00131275,0.000656375,0.0026255
353,65624,1.26619,1.38696,0.01551,1.00015,12.0835,0.70877,0.60894,0.6684,0.46463,1.28083,1.28229,0.02002,0,0,12.0835,0,12.0835,0,0.0565693,0.217551,3.34277,3.34277,0,1,0.001288,0.001288,0.001288,0.000644,0.002576
354,65819.9,1.26464,1.38622,0.01549,0.99984,12.0604,0.70962,0.60801,0.66891,0.46507,1.27964,1.2828,0.02,0,0,12.0604,0,12.0604,0,0.0564585,0.217258,3.34277,3.34277,0,1,0.00126325,0.00126325,0.00126325,0.000631625,0.0025265
355,66015.4,1.26833,1.37181,0.01552,1.00008,12.0606,0.71198,0.60783,0.66945,0.46554,1.27912,1.28248,0.01999,0,0,12.0606,0,12.0606,0,0.0564585,0.217936,3.34277,3.34277,0,1,0.0012385,0.0012385,0.0012385,0.00061925,0.002477
356,66210.7,1.26774,1.3735,0.01556,0.99996,12.0452,0.71369,0.60613,0.66986,0.4657,1.27883,1.28174,0.01998,0,0,12.0452,0,12.0452,0,0.0563868,0.217491,3.34277,3.34277,0,1,0.00121375,0.00121375,0.00121375,0.000606875,0.0024275
357,66405,1.26504,1.36794,0.01552,1.00013,12.0433,0.71174,0.60872,0.66982,0.46551,1.27852,1.28232,0.01998,0,0,12.0433,0,12.0433,0,0.0563843,0.218085,3.34277,3.34277,0,1,0.001189,0.001189,0.001189,0.0005945,0.002378
358,66599.2,1.25929,1.36957,0.01541,0.99988,12.0329,0.71526,0.60753,0.66985,0.46548,1.27836,1.28173,0.01998,0,0,12.0329,0,12.0329,0,0.0563289,0.218254,3.34277,3.34277,0,1,0.00116425,0.00116425,0.00116425,0.000582125,0.0023285
359,66792.5,1.26421,1.37741,0.01549,0.99995,12.0176,0.72212,0.60539,0.6701,0.46586,1.27868,1.2803,0.01999,0,0,12.0176,0,12.0176,0,0.0562633,0.21689,3.34277,3.34277,0,1,0.0011395,0.0011395,0.0011395,0.00056975,0.002279
360,66987.2,1.25822,1.3656,0.01536,1.00014,11.9833,0.72743,0.60268,0.67002,0.46603,1.279,1.27917,0.01999,0,0,11.9833,0,11.9833,0,0.0560932,0.217447,3.34277,3.34277,0,1,0.00111475,0.00111475,0.00111475,0.000557375,0.0022295
361,67180.8,1.26045,1.36061,0.01543,0.99988,11.9985,0.72705,0.60143,0.66979,0.46588,1.27881,1.27909,0.01999,0,0,11.9985,0,11.9985,0,0.0561673,0.217934,3.34277,3.34277,0,1,0.00109,0.00109,0.00109,0.000545,0.00218
362,67375.7,1.26335,1.3664,0.01539,0.99998,11.9819,0.7291,0.6003,0.66964,0.46578,1.2781,1.28014,0.01997,0,0,11.9819,0,11.9819,0,0.0560885,0.216826,3.34277,3.34277,0,1,0.00106525,0.00106525,0.00106525,0.000532625,0.0021305
363,67573,1.26276,1.36416,0.01538,1.00009,11.9988,0.73,0.60036,0.6695,0.46569,1.27818,1.28001,0.01997,0,0,11.9988,0,11.9988,0,0.0561693,0.217448,3.34277,3.34277,0,1,0.0010405,0.0010405,0.0010405,0.00052025,0.002081
364,67767.2,1.25845,1.35413,0.01537,0.99992,11.9935,0.72786,0.60166,0.66954,0.46588,1.27797,1.2798,0.01996,0,0,11.9935,0,11.9935,0,0.056149,0.218383,3.34277,3.34277,0,1,0.00101575,0.00101575,0.00101575,0.000507875,0.0020315
365,67962.3,1.25668,1.35282,0.01534,1.00016,11.9689,0.72662,0.6036,0.66962,0.46587,1.27785,1.28015,0.01996,0,0,11.9689,0,11.9689,0,0.056028,0.218026,3.34277,3.34277,0,1,0.000991,0.000991,0.000991,0.0004955,0.001982
366,68154.9,1.2549,1.35862,0.01541,0.99992,11.9824,0.72892,0.60132,0.66969,0.46596,1.27813,1.27843,0.01996,0,0,11.9824,0,11.9824,0,0.0560982,0.217896,3.34277,3.34277,0,1,0.00096625,0.00096625,0.00096625,0.000483125,0.0019325
367,68353.2,1.25629,1.35149,0.01523,0.99996,11.9584,0.72885,0.60156,0.66981,0.46601,1.27836,1.27803,0.01996,0,0,11.9584,0,11.9584,0,0.0559797,0.217801,3.34277,3.34277,0,1,0.0009415,0.0009415,0.0009415,0.00047075,0.001883
368,68550.5,1.25542,1.34536,0.01536,1.00003,11.9396,0.73022,0.60037,0.67011,0.46625,1.27837,1.27706,0.01997,0,0,11.9396,0,11.9396,0,0.055893,0.217932,3.34277,3.34277,0,1,0.00091675,0.00091675,0.00091675,0.000458375,0.0018335
369,68749.3,1.24356,1.34651,0.01525,1.00004,11.9533,0.72852,0.60241,0.67021,0.46636,1.27822,1.27689,0.01996,0,0,11.9532,0,11.9532,0,0.0559634,0.21906,3.34277,3.34277,0,1,0.000892,0.000892,0.000892,0.000446,0.001784
370,68945.1,1.25221,1.34948,0.01533,0.99994,11.9398,0.73021,0.60181,0.67055,0.46628,1.27826,1.27688,0.01997,0,0,11.9398,0,11.9398,0,0.0558926,0.217619,3.34277,3.34277,0,1,0.00086725,0.00086725,0.00086725,0.000433625,0.0017345
371,69143.1,1.25878,1.35229,0.01529,1.00005,11.9271,0.7279,0.60379,0.67025,0.46633,1.27841,1.27561,0.01997,0,0,11.9271,0,11.9271,0,0.0558404,0.216773,3.34277,3.34277,0,1,0.0008425,0.0008425,0.0008425,0.00042125,0.001685
372,69341.3,1.24545,1.3411,0.01526,0.9999,11.928,0.72384,0.60523,0.6703,0.46635,1.2784,1.27513,0.01997,0,0,11.928,0,11.928,0,0.0558355,0.21854,3.34277,3.34277,0,1,0.00081775,0.00081775,0.00081775,0.000408875,0.0016355
373,69538.8,1.25494,1.34525,0.0152,1.00011,11.9437,0.72173,0.6064,0.67037,0.46627,1.27807,1.27529,0.01995,0,0,11.9437,0,11.9437,0,0.0559087,0.217678,3.34277,3.34277,0,1,0.000793,0.000793,0.000793,0.0003965,0.001586
374,69739.1,1.25571,1.34961,0.01525,0.99982,11.9211,0.72288,0.60577,0.67054,0.4665,1.27773,1.27521,0.01994,0,0,11.9211,0,11.9211,0,0.0558056,0.216929,3.34277,3.34277,0,1,0.00076825,0.00076825,0.00076825,0.000384125,0.0015365
375,69936.7,1.24883,1.34149,0.0152,1.00007,11.9108,0.72046,0.60715,0.67052,0.46647,1.27756,1.27516,0.01994,0,0,11.9108,0,11.9108,0,0.0557621,0.217868,3.34277,3.34277,0,1,0.0007435,0.0007435,0.0007435,0.00037175,0.001487
376,70135,1.2498,1.34471,0.01529,1.00014,11.9366,0.7178,0.60794,0.67062,0.46663,1.27726,1.27561,0.01993,0,0,11.9366,0,11.9366,0,0.055876,0.217747,3.34277,3.34277,0,1,0.00071875,0.00071875,0.00071875,0.000359375,0.0014375
377,70333.6,1.25024,1.33615,0.01526,0.99989,11.9063,0.7238,0.6048,0.67058,0.46681,1.27753,1.27465,0.01993,0,0,11.9063,0,11.9063,0,0.0557367,0.217785,3.34277,3.34277,0,1,0.000694,0.000694,0.000694,0.000347,0.001388
378,70530.9,1.25036,1.33338,0.01509,0.99997,11.8829,0.72099,0.60699,0.67083,0.46705,1.27732,1.2744,0.01992,0,0,11.8829,0,11.8829,0,0.0556282,0.217572,3.34277,3.34277,0,1,0.00066925,0.00066925,0.00066925,0.000334625,0.0013385
379,70730.3,1.24481,1.32963,0.01517,1.00001,11.8805,0.72869,0.60364,0.67106,0.46733,1.27733,1.27362,0.01992,0,0,11.8805,0,11.8805,0,0.055619,0.218268,3.34277,3.34277,0,1,0.0006445,0.0006445,0.0006445,0.00032225,0.001289
380,70927.9,1.24775,1.33064,0.01508,1.00003,11.8814,0.72727,0.60363,0.67108,0.46737,1.27717,1.27318,0.01992,0,0,11.8814,0,11.8814,0,0.0556177,0.217902,3.34277,3.34277,0,1,0.00061975,0.00061975,0.00061975,0.000309875,0.0012395
381,71126.9,1.23947,1.33278,0.01507,1.00007,11.8798,0.7228,0.60652,0.67123,0.46744,1.27671,1.27393,0.01991,0,0,11.8798,0,11.8798,0,0.0556135,0.21824,3.34277,3.34277,0,1,0.000595,0.000595,0.000595,0.0002975,0.00119
382,71325,1.25081,1.32938,0.01512,0.99991,11.8488,0.72184,0.60656,0.67137,0.46747,1.27712,1.27336,0.01991,0,0,11.8488,0,11.8488,0,0.0554649,0.216926,3.34277,3.34277,0,1,0.00057025,0.00057025,0.00057025,0.000285125,0.0011405
383,71523.6,1.24614,1.32702,0.01509,1.00006,11.8475,0.71741,0.60769,0.67129,0.46738,1.27721,1.27288,0.01991,0,0,11.8475,0,11.8475,0,0.0554641,0.217385,3.34277,3.34277,0,1,0.0005455,0.0005455,0.0005455,0.00027275,0.001091
