layer,op,tensor,amax,p999,outlier_ratio,channel_range_ratio,hostility
/model.25/cv3.1/cv3.1.0/cv3.1.0.1/act/Mul,Mul,/model.25/cv3.1/cv3.1.0/cv3.1.0.1/act/Mul_output_0,12.0953,3.4846,3.471,28.6,11.887
/model.11/Concat,Concat,/model.11/Concat_output_0,22.3138,7.3661,3.029,44.9,11.7489
/model.25/cv3.2/cv3.2.1/cv3.2.1.1/act/Mul,Mul,/model.25/cv3.2/cv3.2.1/cv3.2.1.1/act/Mul_output_0,44.403,17.8738,2.484,102.4,11.7139
/model.21/Concat,Concat,/model.21/Concat_output_0,10.401,3.2761,3.175,37.4,11.6997
/model.25/cv3.0/cv3.0.0/cv3.0.0.1/act/Mul,Mul,/model.25/cv3.0/cv3.0.0/cv3.0.0.1/act/Mul_output_0,7.423,2.1457,3.46,26.7,11.5917
/model.0/conv/Conv,Conv,/model.0/conv/Conv_output_0,71.5841,23.0798,3.102,37.6,11.5414
/model.20/Concat,Concat,/model.20/Concat_output_0,11.1239,3.3489,3.322,29.7,11.5021
/model.11/m.1/m.1.1/mlp/mlp.0/act/Mul,Mul,/model.11/m.1/m.1.1/mlp/mlp.0/act/Mul_output_0,8.1629,2.5035,3.261,30.6,11.3677
/model.25/cv2.1/cv2.1.1/act/Mul,Mul,/model.25/cv2.1/cv2.1.1/act/Mul_output_0,64.2692,15.882,4.047,13.9,11.1277
/model.2/Concat,Concat,/model.2/Concat_output_0,35.0177,10.2357,3.421,23.5,11.1215
/model.6/Add_1,Add,/model.6/Add_1_output_0,5.4382,1.3545,4.015,14.0,10.9689
/model.8/m.0/m.0.1/mlp/mlp.0/act/Mul,Mul,/model.8/m.0/m.0.1/mlp/mlp.0/act/Mul_output_0,6.6895,1.9859,3.368,24.0,10.9478
/model.11/cv1/act/Mul,Mul,/model.11/cv1/act/Mul_output_0,16.6714,5.4468,3.061,32.7,10.9134
/model.15/cv2/act/Mul,Mul,/model.15/cv2/act/Mul_output_0,9.7898,2.9152,3.358,23.8,10.9074
