domain,effective_experts_mean,effective_experts_std,expert,layer,mean_probability_mean,mean_probability_std,n_images,normalized_entropy_mean,normalized_entropy_std,top1_margin_mean,top1_margin_std,top1_share_mean,top1_share_std
irregular_occluded,3.0,0.0,DeformableTransformer,model.23.m.0,0.3333494623657316,1.3910175009828188e-07,128,1.0,0.0,7.065524431482118e-05,6.97554344721059e-08,0.0,0.0
irregular_occluded,3.0,0.0,LocalConvTransformer,model.23.m.0,0.33323040045797825,3.2433500348799017e-07,128,1.0,0.0,7.065524431482118e-05,6.97554344721059e-08,0.0,0.0
irregular_occluded,3.0,0.0,WindowTransformer,model.23.m.0,0.33342011785134673,1.9343453661666057e-07,128,1.0,0.0,7.065524431482118e-05,6.97554344721059e-08,1.0,0.0
irregular_occluded,3.0,0.0,DeformableTransformer,model.23.m.1,0.33332589897327125,1.3866271014936818e-07,128,1.0,0.0,4.591859544689214e-05,1.7116524103524553e-07,0.0,0.0
irregular_occluded,3.0,0.0,LocalConvTransformer,model.23.m.1,0.33337181666865945,1.0110675146740534e-07,128,1.0,0.0,4.591859544689214e-05,1.7116524103524553e-07,1.0,0.0
irregular_occluded,3.0,0.0,WindowTransformer,model.23.m.1,0.3333022869192064,1.614509813045013e-07,128,1.0,0.0,4.591859544689214e-05,1.7116524103524553e-07,0.0,0.0
large_objects,2.9820015486329794,0.003827430996068514,DeformableTransformer,model.14.m.0,0.31712042237631977,0.0018845842755170514,128,0.9945218465290964,0.0011678421138157714,0.05265512186451815,0.005928844445916151,0.00521484375,0.005986799321601317
large_objects,2.9820015486329794,0.003827430996068514,LocalConvTransformer,model.14.m.0,0.33660985971800983,0.001548420190730041,128,0.9945218465290964,0.0011678421138157714,0.05265512186451815,0.005928844445916151,0.49457519531249994,0.03823226436332773
large_objects,2.9820015486329794,0.003827430996068514,WindowTransformer,model.14.m.0,0.3462696927599609,0.0025726591994560573,128,0.9945218465290964,0.0011678421138157714,0.05265512186451815,0.005928844445916151,0.5002099609374999,0.03993468441208657
large_objects,2.9983705952763557,0.0004565402159530111,DeformableTransformer,model.14.m.1,0.3367907959036529,0.0009446653646777971,128,0.9995054840110242,0.00013860242946279528,0.012519425188656896,0.00193171385782896,0.45947265625,0.044906839639770754
large_objects,2.9983705952763557,0.0004565402159530111,LocalConvTransformer,model.14.m.1,0.3300739985425025,0.0006061498059943626,128,0.9995054840110242,0.00013860242946279528,0.012519425188656896,0.00193171385782896,0.141298828125,0.033224493037400486
large_objects,2.9983705952763557,0.0004565402159530111,WindowTransformer,model.14.m.1,0.3331351822707802,0.0007804474055441028,128,0.9995054840110242,0.00013860242946279528,0.012519425188656896,0.00193171385782896,0.399228515625,0.049560226696618595
large_objects,2.9919736720621586,0.0014038538904112355,DeformableTransformer,model.20.m.0,0.3395994429010898,0.002187474903777625,128,0.997561352327466,0.00042716815220948234,0.03140306181740016,0.0027924731121881114,0.5443798828124999,0.052976575667688715
