experiment_id,image_id,layer_name,inference_repeat,selected_expert,top1_probability,route_entropy
B_mot_fp32,visdrone-val-016-0bea9d13456e,model.20.m.1,0,LocalConvTransformer,0.33336472511291504,1.098612289190391
B_mot_fp32,visdrone-val-016-0bea9d13456e,model.23.m.0,0,LocalConvTransformer,0.33333346247673035,1.0986122857291907
B_mot_fp32,visdrone-val-016-0bea9d13456e,model.23.m.1,0,LocalConvTransformer,0.33333340287208557,1.0986122916069765
B_mot_fp32,visdrone-val-017-6923df068512,model.14.m.0,0,WindowTransformer,0.33411118388175964,1.0986105103102246
B_mot_fp32,visdrone-val-017-6923df068512,model.14.m.1,0,LocalConvTransformer,0.3333936333656311,1.0986122828160294
B_mot_fp32,visdrone-val-017-6923df068512,model.20.m.0,0,WindowTransformer,0.3334723711013794,1.0986122353348469
B_mot_fp32,visdrone-val-017-6923df068512,model.20.m.1,0,LocalConvTransformer,0.3333517909049988,1.098612293611767
B_mot_fp32,visdrone-val-017-6923df068512,model.23.m.0,0,LocalConvTransformer,0.33333349227905273,1.098612288668053
B_mot_fp32,visdrone-val-017-6923df068512,model.23.m.1,0,LocalConvTransformer,0.3333333730697632,1.0986122886681062
B_mot_fp32,visdrone-val-018-f16fb88896d0,model.14.m.0,0,WindowTransformer,0.33436545729637146,1.0986091839406136
B_mot_fp32,visdrone-val-018-f16fb88896d0,model.14.m.1,0,LocalConvTransformer,0.3334026634693146,1.0986122762425863
B_mot_fp32,visdrone-val-018-f16fb88896d0,model.20.m.0,0,WindowTransformer,0.3335379958152771,1.0986121836160607
B_mot_fp32,visdrone-val-018-f16fb88896d0,model.20.m.1,0,LocalConvTransformer,0.3333515226840973,1.0986122878498294
B_mot_fp32,visdrone-val-018-f16fb88896d0,model.23.m.0,0,LocalConvTransformer,0.33333346247673035,1.0986122857291907
B_mot_fp32,visdrone-val-018-f16fb88896d0,model.23.m.1,0,LocalConvTransformer,0.33333340287208557,1.09861228572922
B_mot_fp32,visdrone-val-019-0745a2292c92,model.14.m.0,0,WindowTransformer,0.33439648151397705,1.0986090206244663
B_mot_fp32,visdrone-val-019-0745a2292c92,model.14.m.1,0,LocalConvTransformer,0.3334175944328308,1.0986122672876637
B_mot_fp32,visdrone-val-019-0745a2292c92,model.20.m.0,0,WindowTransformer,0.3335782587528229,1.098612138167196
B_mot_fp32,visdrone-val-019-0745a2292c92,model.20.m.1,0,LocalConvTransformer,0.3333609104156494,1.0986122868896535
B_mot_fp32,visdrone-val-019-0745a2292c92,model.23.m.0,0,LocalConvTransformer,0.33333349227905273,1.098612288668053
B_mot_fp32,visdrone-val-019-0745a2292c92,model.23.m.1,0,LocalConvTransformer,0.33333340287208557,1.09861228572922
B_mot_fp32,visdrone-val-020-943bc6364329,model.14.m.0,0,WindowTransformer,0.3341631293296814,1.098610262155879
B_mot_fp32,visdrone-val-020-943bc6364329,model.14.m.1,0,LocalConvTransformer,0.33342280983924866,1.098612270072885
B_mot_fp32,visdrone-val-020-943bc6364329,model.20.m.0,0,WindowTransformer,0.33348074555397034,1.0986122258787023
B_mot_fp32,visdrone-val-020-943bc6364329,model.20.m.1,0,LocalConvTransformer,0.33336833119392395,1.0986122856140939
B_mot_fp32,visdrone-val-020-943bc6364329,model.23.m.0,0,LocalConvTransformer,0.33333346247673035,1.0986122916069525
B_mot_fp32,visdrone-val-020-943bc6364329,model.23.m.1,0,LocalConvTransformer,0.3333333730697632,1.0986122886681062
B_mot_fp32,visdrone-val-021-8ea3964ff560,model.14.m.0,0,WindowTransformer,0.3340437412261963,1.0986107923604544
B_mot_fp32,visdrone-val-021-8ea3964ff560,model.14.m.1,0,LocalConvTransformer,0.33340969681739807,1.0986122779458527
B_mot_fp32,visdrone-val-021-8ea3964ff560,model.20.m.0,0,WindowTransformer,0.333455353975296,1.0986122494383617
B_mot_fp32,visdrone-val-021-8ea3964ff560,model.20.m.1,0,LocalConvTransformer,0.33335402607917786,1.098612284495435
B_mot_fp32,visdrone-val-021-8ea3964ff560,model.23.m.0,0,LocalConvTransformer,0.33333349227905273,1.098612288668053
B_mot_fp32,visdrone-val-021-8ea3964ff560,model.23.m.1,0,LocalConvTransformer,0.33333340287208557,1.09861228572922
B_mot_fp32,visdrone-val-022-0633cf1f0ab2,model.14.m.0,0,WindowTransformer,0.33409836888313293,1.098610558586787
B_mot_fp32,visdrone-val-022-0633cf1f0ab2,model.14.m.1,0,LocalConvTransformer,0.3334195017814636,1.0986122743548181
B_mot_fp32,visdrone-val-022-0633cf1f0ab2,model.20.m.0,0,WindowTransformer,0.3334897756576538,1.0986122247773855
B_mot_fp32,visdrone-val-022-0633cf1f0ab2,model.20.m.1,0,LocalConvTransformer,0.3333509862422943,1.0986122906216993
B_mot_fp32,visdrone-val-022-0633cf1f0ab2,model.23.m.0,0,LocalConvTransformer,0.33333346247673035,1.0986122916069525
B_mot_fp32,visdrone-val-022-0633cf1f0ab2,model.23.m.1,0,LocalConvTransformer,0.33333340287208557,1.0986122916069765
B_mot_fp32,visdrone-val-023-060a42ec3ff7,model.14.m.0,0,WindowTransformer,0.33406245708465576,1.0986107378909997
B_mot_fp32,visdrone-val-023-060a42ec3ff7,model.14.m.1,0,LocalConvTransformer,0.33340221643447876,1.0986122801645672
B_mot_fp32,visdrone-val-023-060a42ec3ff7,model.20.m.0,0,WindowTransformer,0.3334347605705261,1.0986122703307057
B_mot_fp32,visdrone-val-023-060a42ec3ff7,model.20.m.1,0,LocalConvTransformer,0.33335208892822266,1.0986122935210114
