layer,op,tensor,amax,p999,outlier_ratio,channel_range_ratio,hostility
/model.25/cv3.2/cv3.2.1/cv3.2.1.1/conv/Conv,Conv,/model.25/cv3.2/cv3.2.1/cv3.2.1.1/conv/Conv_output_0,37.6002,15.8185,2.377,8.4,5.5211
/model.11/cv1/conv/Conv,Conv,/model.11/cv1/conv/Conv_output_0,15.4567,5.6401,2.74,5.9,5.4435
/model.11/m.1/m.1.0/attn/MatMul,MatMul,/model.11/m.1/m.1.0/attn/MatMul_output_0,135.0222,52.8715,2.554,6.6,5.4376
/model.15/cv1/conv/Conv,Conv,/model.15/cv1/conv/Conv_output_0,9.1844,3.7277,2.464,7.5,5.3996
/model.8/m.0/m.0.0/attn/pe/conv/Conv,Conv,/model.8/m.0/m.0.0/attn/pe/conv/Conv_output_0,7.9977,3.3095,2.417,7.8,5.3712
/model.8/m.0/m.0.0/attn/Add,Add,/model.8/m.0/m.0.0/attn/Add_output_0,8.176,3.3121,2.469,7.4,5.3701
/model.18/cv2/conv/Conv,Conv,/model.18/cv2/conv/Conv_output_0,7.2087,3.2353,2.228,9.6,5.3663
/model.25/cv2.1/cv2.1.0/conv/Conv,Conv,/model.25/cv2.1/cv2.1.0/conv/Conv_output_0,14.7551,5.8941,2.503,7.1,5.3634
/model.11/m.1/m.1.0/attn/Mul,Mul,/model.11/m.1/m.1.0/attn/Mul_output_0,23.8688,9.3465,2.554,6.6,5.3527
/model.8/m.0/m.0.0/mlp/mlp.0/conv/Conv,Conv,/model.8/m.0/m.0.0/mlp/mlp.0/conv/Conv_output_0,10.5425,4.3467,2.425,7.6,5.3498
/model.11/m.0/m.0.1/Add_1,Add,/model.11/m.0/m.0.1/Add_1_output_0,14.2866,6.3237,2.259,8.9,5.3127
/model.24/m.0/m/m.1/cv2/conv/Conv,Conv,/model.24/m.0/m/m.1/cv2/conv/Conv_output_0,13.7328,6.4589,2.126,10.1,5.2575
/model.8/m.1/m.1.0/attn/proj/conv/Conv,Conv,/model.8/m.1/m.1.0/attn/proj/conv/Conv_output_0,7.0989,3.525,2.014,11.9,5.2553
/model.24/cv1/conv/Conv,Conv,/model.24/cv1/conv/Conv_output_0,9.2757,4.1773,2.221,9.1,5.2484
/model.21/m.0/m/m.1/cv2/conv/Conv,Conv,/model.21/m.0/m/m.1/cv2/conv/Conv_output_0,13.1696,5.345,2.464,6.8,5.1952
/model.8/m.0/m.0.0/attn/proj/conv/Conv,Conv,/model.8/m.0/m.0.0/attn/proj/conv/Conv_output_0,5.3194,2.2916,2.321,7.9,5.1772
/model.15/m.0/cv1/act/Mul,Mul,/model.15/m.0/cv1/act/Mul_output_0,2.5146,1.0507,2.393,7.3,5.14
/model.18/m.0/cv3/conv/Conv,Conv,/model.18/m.0/cv3/conv/Conv_output_0,8.2313,2.7508,2.992,4.4,5.1353
/model.8/m.1/m.1.1/mlp/mlp.1/conv/Conv,Conv,/model.8/m.1/m.1.1/mlp/mlp.1/conv/Conv_output_0,8.3391,3.3404,2.496,6.4,5.1201
/model.11/m.1/m.1.0/mlp/mlp.0/conv/Conv,Conv,/model.11/m.1/m.1.0/mlp/mlp.0/conv/Conv_output_0,12.2263,5.8661,2.084,9.9,5.1148
/model.3/cv1/act/Mul,Mul,/model.3/cv1/act/Mul_output_0,5.229,3.0226,1.73,16.9,5.0791
/model.25/cv2.0/cv2.0.2/Conv,Conv,/model.25/cv2.0/cv2.0.2/Conv_output_0,19.6444,8.723,2.252,7.9,5.0778
/model.11/m.1/m.1.0/attn/Add,Add,/model.11/m.1/m.1.0/attn/Add_output_0,5.4867,2.575,2.131,9.4,5.0762
/model.21/cv1/conv/Conv,Conv,/model.21/cv1/conv/Conv_output_0,8.8869,3.7049,2.399,6.9,5.061
/model.11/m.1/m.1.0/attn/proj/conv/Conv,Conv,/model.11/m.1/m.1.0/attn/proj/conv/Conv_output_0,6.1342,2.6198,2.341,7.3,5.0519
/model.5/Concat,Concat,/model.5/Concat_output_0,5.7322,3.424,1.674,18.0,5.026
/model.12/shared_expert/shared_expert.0/Conv,Conv,/model.12/shared_expert/shared_expert.0/Conv_output_0,10.1684,4.997,2.035,10.1,5.0201
/model.21/m.0/cv1/act/Mul,Mul,/model.21/m.0/cv1/act/Mul_output_0,1.8071,0.7524,2.402,6.9,5.0134
/model.15/m.0/cv2/conv/Conv,Conv,/model.15/m.0/cv2/conv/Conv_output_0,10.7608,3.9482,2.726,5.0,5.0123
/model.12/experts.1/conv/conv.0/Conv,Conv,/model.12/experts.1/conv/conv.0/Conv_output_0,9.5768,4.9859,1.921,11.7,5.0059
/model.8/cv2/conv/Conv,Conv,/model.8/cv2/conv/Conv_output_0,8.9671,3.6466,2.459,6.2,4.9641
/model.18/cv1/conv/Conv,Conv,/model.18/cv1/conv/Conv_output_0,6.839,2.9721,2.301,7.2,4.939
/model.12/Mul_3,Mul,/model.12/Mul_3_output_0,2.5895,1.2672,2.044,9.9,4.9382
/model.24/m.0/m/m.1/Add,Add,/model.24/m.0/m/m.1/Add_output_0,13.7524,6.3121,2.179,8.0,4.9229
/model.2/m.0/cv2/act/Mul,Mul,/model.2/m.0/cv2/act/Mul_output_0,21.6985,7.9124,2.742,4.7,4.9097
/model.11/m.1/m.1.0/mlp/mlp.1/conv/Conv,Conv,/model.11/m.1/m.1.0/mlp/mlp.1/conv/Conv_output_0,6.8675,2.9802,2.304,6.9,4.8763
/model.8/m.0/m.0.1/attn/proj/conv/Conv,Conv,/model.8/m.0/m.0.1/attn/proj/conv/Conv_output_0,4.464,2.0811,2.145,8.2,4.8545
/model.25/cv2.2/cv2.2.0/conv/Conv,Conv,/model.25/cv2.2/cv2.2.0/conv/Conv_output_0,12.3717,5.2684,2.348,6.3,4.7967
/model.11/m.1/m.1.0/Add,Add,/model.11/m.1/m.1.0/Add_output_0,14.8922,6.6637,2.235,7.0,4.7897
/model.3/m.0/cv2/conv/Conv,Conv,/model.3/m.0/cv2/conv/Conv_output_0,14.6363,5.7743,2.535,5.1,4.7089
/model.12/experts.0/conv/conv.3/Conv,Conv,/model.12/experts.0/conv/conv.3/Conv_output_0,5.2502,2.6006,2.019,8.7,4.6723
/model.19/conv/Conv,Conv,/model.19/conv/Conv_output_0,11.0113,4.5177,2.437,5.5,4.6709
/model.12/experts.0/conv/conv.0/Conv,Conv,/model.12/experts.0/conv/conv.0/Conv_output_0,8.9063,4.8968,1.819,10.9,4.6215
/model.4/conv/Conv,Conv,/model.4/conv/Conv_output_0,8.2843,3.2544,2.546,4.9,4.6207
/model.11/m.1/m.1.1/mlp/mlp.0/conv/Conv,Conv,/model.11/m.1/m.1.1/mlp/mlp.0/conv/Conv_output_0,10.2565,5.5842,1.837,10.6,4.6171
/model.8/m.1/m.1.1/attn/proj/conv/Conv,Conv,/model.8/m.1/m.1.1/attn/proj/conv/Conv_output_0,10.2207,4.057,2.519,4.7,4.4945
/model.8/Concat,Concat,/model.8/Concat_output_0,14.0471,6.8446,2.052,7.4,4.4916
/model.9/experts.0/conv/conv.0/Conv,Conv,/model.9/experts.0/conv/conv.0/Conv_output_0,10.2362,3.9689,2.579,4.4,4.4835
/model.11/cv2/conv/Conv,Conv,/model.11/cv2/conv/Conv_output_0,8.7405,5.0684,1.725,11.6,4.4784
/model.21/m.0/cv1/conv/Conv,Conv,/model.21/m.0/cv1/conv/Conv_output_0,4.0696,1.9273,2.112,6.9,4.4524
/model.3/cv2/conv/Conv,Conv,/model.3/cv2/conv/Conv_output_0,9.5579,4.397,2.174,6.3,4.4495
/model.24/m.0/m/m.1/cv1/conv/Conv,Conv,/model.24/m.0/m/m.1/cv1/conv/Conv_output_0,9.4229,3.8923,2.421,5.0,4.4486
/model.8/m.1/m.1.1/attn/Add,Add,/model.8/m.1/m.1.1/attn/Add_output_0,7.5679,3.4868,2.17,6.3,4.4174
/model.5/cv1/act/Mul,Mul,/model.5/cv1/act/Mul_output_0,4.182,2.5716,1.626,13.3,4.4107
/model.24/m.0/cv1/conv/Conv,Conv,/model.24/m.0/cv1/conv/Conv_output_0,3.5306,1.8461,1.912,8.5,4.3898
/model.21/m.0/m/m.0/cv1/conv/Conv,Conv,/model.21/m.0/m/m.0/cv1/conv/Conv_output_0,8.0546,3.5172,2.29,5.4,4.3522
/model.25/cv2.2/cv2.2.2/Conv,Conv,/model.25/cv2.2/cv2.2.2/Conv_output_0,13.4443,7.876,1.707,10.8,4.3472
/model.12/experts.1/conv/conv.3/Conv,Conv,/model.12/experts.1/conv/conv.3/Conv_output_0,4.5548,2.5648,1.776,9.9,4.3215
/model.21/m.0/m/m.1/cv1/conv/Conv,Conv,/model.21/m.0/m/m.1/cv1/conv/Conv_output_0,8.643,4.3992,1.965,7.4,4.2884
/model.18/m.0/m/m.1/cv2/act/Mul,Mul,/model.18/m.0/m/m.1/cv2/act/Mul_output_0,15.8036,6.0208,2.625,3.8,4.2832
/model.6/experts.1/conv/conv.0/Conv,Conv,/model.6/experts.1/conv/conv.0/Conv_output_0,11.0075,4.5176,2.437,4.5,4.2568
/model.8/m.1/m.1.0/attn/Add,Add,/model.8/m.1/m.1.0/attn/Add_output_0,8.413,4.1011,2.051,6.5,4.2555
/model.21/m.0/m/m.0/cv2/conv/Conv,Conv,/model.21/m.0/m/m.0/cv2/conv/Conv_output_0,9.6405,4.0226,2.397,4.6,4.2404
/model.24/m.0/m/m.0/cv2/conv/Conv,Conv,/model.24/m.0/m/m.0/cv2/conv/Conv_output_0,8.1702,3.5013,2.333,4.9,4.2379
/model.8/m.1/m.1.0/attn/pe/conv/Conv,Conv,/model.8/m.1/m.1.0/attn/pe/conv/Conv_output_0,7.6099,3.874,1.964,7.2,4.2334
/model.5/cv2/conv/Conv,Conv,/model.5/cv2/conv/Conv_output_0,8.384,3.9318,2.132,5.9,4.2197
/model.18/m.0/m/m.1/cv2/conv/Conv,Conv,/model.18/m.0/m/m.1/cv2/conv/Conv_output_0,15.8036,6.1269,2.579,3.8,4.1803
/model.8/m.1/m.1.1/attn/MatMul,MatMul,/model.8/m.1/m.1.1/attn/MatMul_output_0,169.5506,46.9634,3.61,2.0,4.1752
/model.9/shared_expert/shared_expert.0/Conv,Conv,/model.9/shared_expert/shared_expert.0/Conv_output_0,10.0682,4.3941,2.291,4.7,4.1123
/model.8/m.1/m.1.1/attn/pe/conv/Conv,Conv,/model.8/m.1/m.1.1/attn/pe/conv/Conv_output_0,8.3842,4.0281,2.081,5.8,4.1036
/model.8/m.1/m.1.0/attn/MatMul_1,MatMul,/model.8/m.1/m.1.0/attn/MatMul_1_output_0,8.1769,2.5116,3.256,2.4,4.0932
/model.15/m.0/m/m.1/cv1/conv/Conv,Conv,/model.15/m.0/m/m.1/cv1/conv/Conv_output_0,9.9079,4.1629,2.38,4.3,4.0923
/model.8/m.1/m.1.1/attn/Mul,Mul,/model.8/m.1/m.1.1/attn/Mul_output_0,29.9726,8.302,3.61,2.0,4.0899
/model.11/m.1/m.1.0/Add_1,Add,/model.11/m.1/m.1.0/Add_1_output_0,13.6577,7.0901,1.926,6.8,4.0856
/model.15/m.0/m/m.1/cv2/conv/Conv,Conv,/model.15/m.0/m/m.1/cv2/conv/Conv_output_0,14.4757,5.5725,2.598,3.5,4.0605
/model.2/m.0/Add,Add,/model.2/m.0/Add_output_0,24.3034,10.9555,2.218,4.7,4.0219
/model.18/m.0/m/m.1/cv1/conv/Conv,Conv,/model.18/m.0/m/m.1/cv1/conv/Conv_output_0,7.8037,3.372,2.314,4.3,3.9809
/model.12/Mul_1,Mul,/model.12/Mul_1_output_0,2.3083,1.3158,1.754,8.3,3.9767
/model.12/Add,Add,/model.12/Add_output_0,2.3083,1.3158,1.754,8.3,3.9767
/model.15/m.0/m/m.1/cv2/act/Mul,Mul,/model.15/m.0/m/m.1/cv2/act/Mul_output_0,13.2648,5.4698,2.425,3.9,3.9729
/model.11/m.0/m.0.1/mlp/mlp.0/conv/Conv,Conv,/model.11/m.0/m.0.1/mlp/mlp.0/conv/Conv_output_0,11.1664,7.1965,1.552,10.5,3.9174
/model.18/m.0/m/m.1/Add,Add,/model.18/m.0/m/m.1/Add_output_0,16.1085,5.9862,2.691,3.1,3.9132
/model.5/cv1/conv/Conv,Conv,/model.5/cv1/conv/Conv_output_0,7.2766,3.2556,2.235,4.5,3.9066
/model.15/m.0/m/m.0/cv2/conv/Conv,Conv,/model.15/m.0/m/m.0/cv2/conv/Conv_output_0,8.9339,3.7824,2.362,3.9,3.8794
/model.11/m.1/m.1.0/attn/MatMul_1,MatMul,/model.11/m.1/m.1.0/attn/MatMul_1_output_0,9.0876,4.0806,2.227,4.4,3.8773
/model.11/m.1/m.1.1/attn/proj/conv/Conv,Conv,/model.11/m.1/m.1.1/attn/proj/conv/Conv_output_0,9.9259,5.374,1.847,6.4,3.8062
/model.15/m.0/cv1/conv/Conv,Conv,/model.15/m.0/cv1/conv/Conv_output_0,3.5545,1.915,1.856,6.3,3.7561
/model.8/m.0/m.0.1/mlp/mlp.0/conv/Conv,Conv,/model.8/m.0/m.0.1/mlp/mlp.0/conv/Conv_output_0,9.8076,4.8084,2.04,4.9,3.7551
/model.15/m.0/m/m.1/Add,Add,/model.15/m.0/m/m.1/Add_output_0,14.2374,6.5473,2.175,4.3,3.7467
/model.25/cv2.1/cv2.1.2/Conv,Conv,/model.25/cv2.1/cv2.1.2/Conv_output_0,13.7767,8.66,1.591,8.6,3.741
/model.18/m.0/m/m.0/cv1/act/Mul,Mul,/model.18/m.0/m/m.0/cv1/act/Mul_output_0,5.2467,2.2945,2.287,3.9,3.7307
/model.11/m.0/m.0.1/attn/MatMul_1,MatMul,/model.11/m.0/m.0.1/attn/MatMul_1_output_0,9.133,4.05,2.255,3.9,3.7187
/model.9/experts.1/conv/conv.0/Conv,Conv,/model.9/experts.1/conv/conv.0/Conv_output_0,10.0941,4.4189,2.284,3.8,3.7135
/model.11/m.1/m.1.1/Add,Add,/model.11/m.1/m.1.1/Add_output_0,16.2206,8.9278,1.817,6.1,3.7009
/model.11/m.1/m.1.1/Add_1,Add,/model.11/m.1/m.1.1/Add_1_output_0,16.0623,8.4064,1.911,5.4,3.6969
/model.18/m.0/cv2/conv/Conv,Conv,/model.18/m.0/cv2/conv/Conv_output_0,6.777,3.1093,2.18,4.2,3.6863
/model.11/m.1/m.1.1/mlp/mlp.1/conv/Conv,Conv,/model.11/m.1/m.1.1/mlp/mlp.1/conv/Conv_output_0,6.0681,3.4248,1.772,6.3,3.6142
/model.4/act/Mul,Mul,/model.4/act/Mul_output_0,4.3988,2.3097,1.904,5.2,3.5679
/model.8/m.1/m.1.1/mlp/mlp.0/conv/Conv,Conv,/model.8/m.1/m.1.1/mlp/mlp.0/conv/Conv_output_0,9.4497,4.4897,2.105,3.9,3.4665
/model.18/m.0/cv1/conv/Conv,Conv,/model.18/m.0/cv1/conv/Conv_output_0,2.809,1.594,1.762,5.8,3.4464
/model.11/m.0/m.0.1/attn/MatMul,MatMul,/model.11/m.0/m.0.1/attn/MatMul_output_0,118.8061,54.8281,2.167,3.4,3.4301
/model.11/m.1/m.1.1/attn/MatMul_1,MatMul,/model.11/m.1/m.1.1/attn/MatMul_1_output_0,7.2384,3.9347,1.84,5.1,3.4271
/model.11/m.1/m.1.1/attn/MatMul,MatMul,/model.11/m.1/m.1.1/attn/MatMul_output_0,94.715,41.5154,2.281,3.0,3.4104
/model.18/m.0/m/m.0/cv2/conv/Conv,Conv,/model.18/m.0/m/m.0/cv2/conv/Conv_output_0,6.9054,3.0137,2.291,3.2,3.3724
/model.11/m.0/m.0.1/attn/Mul,Mul,/model.11/m.0/m.0.1/attn/Mul_output_0,21.0021,9.6923,2.167,3.4,3.3453
/model.11/m.1/m.1.1/attn/Mul,Mul,/model.11/m.1/m.1.1/attn/Mul_output_0,16.7434,7.339,2.281,3.0,3.3261
/model.15/m.0/m/m.0/cv1/conv/Conv,Conv,/model.15/m.0/m/m.0/cv1/conv/Conv_output_0,7.4217,3.4328,2.162,3.4,3.3057
/model.8/m.1/m.1.0/mlp/mlp.0/conv/Conv,Conv,/model.8/m.1/m.1.0/mlp/mlp.0/conv/Conv_output_0,9.1275,4.7991,1.902,4.2,3.2653
/model.24/m.0/m/m.0/cv1/conv/Conv,Conv,/model.24/m.0/m/m.0/cv1/conv/Conv_output_0,6.0116,3.1855,1.887,4.3,3.2584
/model.8/m.0/m.0.1/Add,Add,/model.8/m.0/m.0.1/Add_output_0,10.9397,6.2161,1.76,4.7,3.2
/model.8/m.1/m.1.0/Add,Add,/model.8/m.1/m.1.0/Add_output_0,12.6589,6.5857,1.922,3.8,3.1455
/model.2/m.0/cv1/act/Mul,Mul,/model.2/m.0/cv1/act/Mul_output_0,13.8381,6.3681,2.173,3.0,3.1221
/model.8/cv1/act/Mul,Mul,/model.8/cv1/act/Mul_output_0,10.5532,6.2096,1.699,4.8,3.1164
/model.8/m.0/m.0.0/attn/MatMul,MatMul,/model.8/m.0/m.0.0/attn/MatMul_output_0,67.1134,23.9386,2.804,1.8,3.0679
/model.8/m.0/m.0.0/Add,Add,/model.8/m.0/m.0.0/Add_output_0,10.1803,6.2056,1.641,4.9,3.0264
/model.2/m.0/cv1/conv/Conv,Conv,/model.2/m.0/cv1/conv/Conv_output_0,13.8381,6.4896,2.132,2.9,3.011
/model.5/m.0/Add,Add,/model.5/m.0/Add_output_0,5.7322,3.7531,1.527,5.7,3.0056
/model.8/m.0/m.0.0/attn/Mul,Mul,/model.8/m.0/m.0.0/attn/Mul_output_0,11.8641,4.2318,2.804,1.8,2.9845
/model.8/m.0/m.0.1/Add_1,Add,/model.8/m.0/m.0.1/Add_1_output_0,11.2028,6.1726,1.815,3.7,2.9257
/model.5/m.0/cv2/act/Mul,Mul,/model.5/m.0/cv2/act/Mul_output_0,5.4702,3.4276,1.596,4.8,2.8919
/model.8/m.1/m.1.1/Add,Add,/model.8/m.1/m.1.1/Add_output_0,14.1437,7.5148,1.882,3.3,2.8606
/model.8/m.0/m.0.0/Add_1,Add,/model.8/m.0/m.0.0/Add_1_output_0,9.8496,6.3058,1.562,4.8,2.8601
/model.8/cv1/conv/Conv,Conv,/model.8/cv1/conv/Conv_output_0,10.5534,6.2237,1.696,3.9,2.805
/model.25/cv3.1/cv3.1.2/Conv,Conv,/model.25/cv3.1/cv3.1.2/Conv_output_0,42.0862,19.5534,2.152,2.3,2.7602
/model.8/m.1/m.1.1/Add_1,Add,/model.8/m.1/m.1.1/Add_1_output_0,14.0471,7.5368,1.864,3.0,2.7351
/model.8/m.1/m.1.1/attn/MatMul_1,MatMul,/model.8/m.1/m.1.1/attn/MatMul_1_output_0,12.2513,4.7853,2.56,1.7,2.6658
/model.8/m.1/m.1.0/Add_1,Add,/model.8/m.1/m.1.0/Add_1_output_0,10.9242,6.5243,1.674,3.5,2.6583
/model.25/cv3.0/cv3.0.2/Conv,Conv,/model.25/cv3.0/cv3.0.2/Conv_output_0,41.6059,18.9563,2.195,2.1,2.6377
/model.18/m.0/m/m.0/cv1/conv/Conv,Conv,/model.18/m.0/m/m.0/cv1/conv/Conv_output_0,5.2736,2.5991,2.029,2.3,2.5413
/model.5/m.0/cv1/act/Mul,Mul,/model.5/m.0/cv1/act/Mul_output_0,4.0931,2.1588,1.896,2.7,2.5376
/model.5/m.0/cv2/conv/Conv,Conv,/model.5/m.0/cv2/conv/Conv_output_0,6.56,3.5635,1.841,2.7,2.4978
/model.3/m.0/cv2/act/Mul,Mul,/model.3/m.0/cv2/act/Mul_output_0,7.7759,4.7137,1.65,3.1,2.4273
/model.6/routing/router/router.3/Conv,Conv,/model.6/routing/router/router.3/Conv_output_0,1.934,1.0778,1.794,2.7,2.4194
/model.8/m.1/m.1.0/attn/MatMul,MatMul,/model.8/m.1/m.1.0/attn/MatMul_output_0,67.5014,27.802,2.428,1.5,2.4115
/model.25/cv3.2/cv3.2.2/Conv,Conv,/model.25/cv3.2/cv3.2.2/Conv_output_0,31.0768,17.2493,1.802,2.3,2.3421
/model.8/m.0/m.0.1/attn/MatMul_1,MatMul,/model.8/m.0/m.0.1/attn/MatMul_1_output_0,9.6158,4.3013,2.236,1.7,2.3305
/model.8/m.1/m.1.0/attn/Mul,Mul,/model.8/m.1/m.1.0/attn/Mul_output_0,11.9327,4.9147,2.428,1.5,2.3282
/model.8/m.0/m.0.0/attn/MatMul_1,MatMul,/model.8/m.0/m.0.0/attn/MatMul_1_output_0,7.9994,3.83,2.089,1.9,2.3015
/model.8/m.0/m.0.1/attn/MatMul,MatMul,/model.8/m.0/m.0.1/attn/MatMul_output_0,127.9547,59.3956,2.154,1.5,2.243
/model.8/m.0/m.0.1/attn/Mul,Mul,/model.8/m.0/m.0.1/attn/Mul_output_0,22.6194,10.4998,2.154,1.5,2.1582
/model.5/m.0/cv1/conv/Conv,Conv,/model.5/m.0/cv1/conv/Conv_output_0,4.1571,2.4362,1.706,2.3,2.102
/model.3/m.0/Add,Add,/model.3/m.0/Add_output_0,9.654,6.3616,1.518,2.7,2.0911
/model.18/m.0/cv1/act/Mul,Mul,/model.18/m.0/cv1/act/Mul_output_0,0.8878,0.7478,1.187,4.6,2.0703
/model.3/m.0/cv1/act/Mul,Mul,/model.3/m.0/cv1/act/Mul_output_0,7.5448,4.7659,1.583,2.2,1.9606
/model.3/m.0/cv1/conv/Conv,Conv,/model.3/m.0/cv1/conv/Conv_output_0,7.5488,4.8466,1.558,1.7,1.6576
/model.12/routing/router/router.3/Conv,Conv,/model.12/routing/router/router.3/Conv_output_0,4.219,2.0917,2.017,1.1,1.5976
/model.9/routing/router/router.3/Conv,Conv,/model.9/routing/router/router.3/Conv_output_0,2.0742,2.0742,1.0,1.6,1.002
/model.25/Mul_2,Mul,/model.25/Mul_2_output_0,650.2128,635.0739,1.024,0.0,0.3239
/model.25/Concat_5,Concat,output0,650.2128,609.3354,1.067,0.0,0.3239
/model.11/m.0/m.0.0/attn/Concat,Concat,/model.11/m.0/m.0.0/attn/Concat_output_0,384.0,383.234,1.002,0.0,0.2977
/model.11/m.0/m.0.1/attn/Concat,Concat,/model.11/m.0/m.0.1/attn/Concat_output_0,384.0,383.234,1.002,0.0,0.2977
/model.11/m.1/m.1.0/attn/Concat,Concat,/model.11/m.1/m.1.0/attn/Concat_output_0,384.0,383.234,1.002,0.0,0.2977
/model.11/m.1/m.1.1/attn/Concat,Concat,/model.11/m.1/m.1.1/attn/Concat_output_0,384.0,383.234,1.002,0.0,0.2977
/model.8/m.0/m.0.0/attn/Concat,Concat,/model.8/m.0/m.0.0/attn/Concat_output_0,192.0,191.618,1.002,0.0,0.2631
/model.8/m.0/m.0.1/attn/Concat,Concat,/model.8/m.0/m.0.1/attn/Concat_output_0,192.0,191.618,1.002,0.0,0.2631
/model.8/m.1/m.1.0/attn/Concat,Concat,/model.8/m.1/m.1.0/attn/Concat_output_0,192.0,191.618,1.002,0.0,0.2631
/model.8/m.1/m.1.1/attn/Concat,Concat,/model.8/m.1/m.1.1/attn/Concat_output_0,192.0,191.618,1.002,0.0,0.2631
/model.25/Add_2,Add,/model.25/Add_2_output_0,159.7301,158.8912,1.005,0.0,0.254
/model.25/Add_1,Add,/model.25/Add_1_output_0,82.7484,81.3731,1.017,0.0,0.2214
/model.25/Concat_4,Concat,/model.25/Concat_4_output_0,79.8651,79.3461,1.007,0.0,0.2196
/model.25/Concat_3,Concat,/model.25/Concat_3_output_0,42.0862,18.5916,2.264,0.0,0.1882
/model.25/dfl/conv/Conv,Conv,/model.25/dfl/conv/Conv_output_0,13.7346,10.5679,1.3,0.0,0.1345
/model.6/Concat,Concat,/model.6/Concat_output_0,8.69,2.3512,3.696,0.0,0.1136
/model.9/Concat,Concat,/model.9/Concat_output_0,8.6993,3.1747,2.74,0.0,0.1136
/model.12/Concat,Concat,/model.12/Concat_output_0,5.2502,2.585,2.031,0.0,0.0916
/model.25/Add,Add,/model.25/Add_output_0,5.0,5.0,1.0,0.0,0.0896
/model.25/Mul_1,Mul,/model.25/Mul_1_output_0,4.0,4.0,1.0,0.0,0.0805
/model.25/Mul,Mul,/model.25/Mul_output_0,2.0,2.0,1.0,0.0,0.0549
/model.6/routing/Add,Add,/model.6/routing/Add_output_0,1.0,1.0,1.0,0.0,0.0347
/model.6/Mul,Mul,/model.6/Mul_output_0,1.0,1.0,1.0,0.0,0.0347
/model.6/Mul_2,Mul,/model.6/Mul_2_output_0,1.0,1.0,1.0,0.0,0.0347
/model.9/routing/Add,Add,/model.9/routing/Add_output_0,1.0,1.0,1.0,0.0,0.0347
/model.9/Mul,Mul,/model.9/Mul_output_0,1.0,1.0,1.0,0.0,0.0347
/model.9/Mul_2,Mul,/model.9/Mul_2_output_0,1.0,1.0,1.0,0.0,0.0347
/model.12/routing/Add,Add,/model.12/routing/Add_output_0,1.0,1.0,1.0,0.0,0.0347
/model.12/Mul,Mul,/model.12/Mul_output_0,1.0,1.0,1.0,0.0,0.0347
/model.12/Mul_2,Mul,/model.12/Mul_2_output_0,1.0,1.0,1.0,0.0,0.0347
