domain,effective_experts_mean,effective_experts_std,expert,layer,mean_probability_mean,mean_probability_std,n_images,normalized_entropy_mean,normalized_entropy_std,top1_margin_mean,top1_margin_std,top1_share_mean,top1_share_std
VisDrone,2.9920306000858545,0.0012820182369116596,WindowTransformer,model.20.m.0,0.32462158845737576,0.00032923705425291023,128,0.9975786875002086,0.00039005585102275535,0.03167992868111469,0.002704441265520943,0.0506591796875,0.023015516605906318
VisDrone,2.999133702367544,0.0003682308176377258,DeformableTransformer,model.20.m.1,0.33735635108314455,0.0015727743521127097,128,0.9997371234931052,0.00011177089198666234,0.008847297096508555,0.0018031386057385799,0.4833837890625,0.0774725919651947
VisDrone,2.999133702367544,0.0003682308176377258,LocalConvTransformer,model.20.m.1,0.3306829798966646,0.0007056216232744118,128,0.9997371234931052,0.00011177089198666234,0.008847297096508555,0.0018031386057385799,0.173583984375,0.044676046063564866
VisDrone,2.999133702367544,0.0003682308176377258,WindowTransformer,model.20.m.1,0.33196065458469093,0.000901972364429491,128,0.9997371234931052,0.00011177089198666234,0.008847297096508555,0.0018031386057385799,0.3430322265625,0.06651674728083358
VisDrone,3.0,0.0,DeformableTransformer,model.23.m.0,0.3333494698163122,1.5732704622116094e-07,128,1.0,0.0,7.068157384537699e-05,8.065373075093215e-08,0.0,0.0
VisDrone,3.0,0.0,LocalConvTransformer,model.23.m.0,0.33323035249486566,3.6304973386454355e-07,128,1.0,0.0,7.068157384537699e-05,8.065373075093215e-08,0.0,0.0
VisDrone,3.0,0.0,WindowTransformer,model.23.m.0,0.3334201511461288,2.1277043056469647e-07,128,1.0,0.0,7.068157384537699e-05,8.065373075093215e-08,1.0,0.0
VisDrone,3.0,0.0,DeformableTransformer,model.23.m.1,0.3333258463535458,1.7129558748954757e-07,128,1.0,0.0,4.597103745140885e-05,2.1918244702712206e-07,0.0,0.0
VisDrone,3.0,0.0,LocalConvTransformer,model.23.m.1,0.3333718164358288,1.1498734561844255e-07,128,1.0,0.0,4.597103745140885e-05,2.1918244702712206e-07,1.0,0.0
VisDrone,3.0,0.0,WindowTransformer,model.23.m.1,0.33330233418382704,1.84852203566719e-07,128,1.0,0.0,4.597103745140885e-05,2.1918244702712206e-07,0.0,0.0
brain-tumor,2.9812000282108784,0.0033300873753359063,DeformableTransformer,model.14.m.0,0.3164120763540268,0.001822897571903731,128,0.9942773273214698,0.0010169534342891614,0.0500265103764832,0.005895553527794863,0.0016650390625,0.004572172052966366
brain-tumor,2.9812000282108784,0.0033300873753359063,LocalConvTransformer,model.14.m.0,0.33416995755396783,0.000611036598115202,128,0.9942773273214698,0.0010169534342891614,0.0500265103764832,0.005895553527794863,0.523427734375,0.031137097660701094
brain-tumor,2.9812000282108784,0.0033300873753359063,WindowTransformer,model.14.m.0,0.3494179423432797,0.001572848649329861,128,0.9942773273214698,0.0010169534342891614,0.0500265103764832,0.005895553527794863,0.4749072265625,0.03110706384072249
brain-tumor,2.999049762263894,0.0001461600212643391,DeformableTransformer,model.14.m.1,0.33628083439543843,0.0006573313302139787,128,0.9997116532176733,4.436146407246e-05,0.010419545695185661,0.001434690762933397,0.43219238281250005,0.03033776760563054
brain-tumor,2.999049762263894,0.0001461600212643391,LocalConvTransformer,model.14.m.1,0.3292495175264776,0.0004499750691551632,128,0.9997116532176733,4.436146407246e-05,0.010419545695185661,0.001434690762933397,0.07084472656249999,0.02029958172553636
brain-tumor,2.999049762263894,0.0001461600212643391,WindowTransformer,model.14.m.1,0.3344696266576648,0.00042699384989304133,128,0.9997116532176733,4.436146407246e-05,0.010419545695185661,0.001434690762933397,0.496962890625,0.04071713011602832
brain-tumor,2.9938246849924326,0.000854371688537941,DeformableTransformer,model.20.m.0,0.3426346629858017,0.001576482672462203,128,0.998124370817095,0.0002598032427975372,0.029920671629952267,0.002633574894683484,0.6079736328125,0.041278007827446006
brain-tumor,2.9938246849924326,0.000854371688537941,LocalConvTransformer,model.20.m.0,0.33293030597269535,0.001873350400685619,128,0.998124370817095,0.0002598032427975372,0.029920671629952267,0.002633574894683484,0.36905273437499997,0.04520322551317583
brain-tumor,2.9938246849924326,0.000854371688537941,WindowTransformer,model.20.m.0,0.3244350126478821,0.00035028495616994815,128,0.998124370817095,0.0002598032427975372,0.029920671629952267,0.002633574894683484,0.0229736328125,0.01081046049837593
brain-tumor,2.9992214776575565,0.00021397643869049062,DeformableTransformer,model.20.m.1,0.3393464821856469,0.001073789667065062,128,0.999763760715723,6.493930824480099e-05,0.009031939869601047,0.0013671986065460302,0.7206298828125,0.06929226445976878
brain-tumor,2.9992214776575565,0.00021397643869049062,LocalConvTransformer,model.20.m.1,0.33030616492033005,0.00046876583778821435,128,0.999763760715723,6.493930824480099e-05,0.009031939869601047,0.0013671986065460302,0.150751953125,0.03968164709577975
brain-tumor,2.9992214776575565,0.00021397643869049062,WindowTransformer,model.20.m.1,0.33034733310341835,0.0006148156870221244,128,0.999763760715723,6.493930824480099e-05,0.009031939869601047,0.0013671986065460302,0.12861816406249998,0.052571172483854706
brain-tumor,3.0,0.0,DeformableTransformer,model.23.m.0,0.33334964350797236,2.1302193446694161e-07,128,1.0,0.0,7.084216508701502e-05,6.100294600143819e-08,0.0,0.0
brain-tumor,3.0,0.0,LocalConvTransformer,model.23.m.0,0.3332298523746431,4.6187141259529526e-07,128,1.0,0.0,7.084216508701502e-05,6.100294600143819e-08,0.0,0.0
